contract_id,contract_signed_at,channel
4dff2a1f-b995-404a-894f-e008a6375bef,2026-01-01,카카오
d32fea78-16f7-4ecf-887e-4d74b6bf201f,2026-01-01,카카오
9ed78cc9-b9e8-4284-9e86-f7a3edbdbeb2,2026-01-01,카카오
a696c941-26ec-4053-957e-3387329da44b,2026-01-01,카카오
147a36d8-2174-4e1b-92c0-e607cfe11b20,2026-01-01,카카오
bf54b2bf-f135-49d2-acaa-5254b5c8b343,2026-01-01,카카오
2a3aa56b-9836-48c9-8a5e-4146d41ad1f7,2026-01-01,카카오
59cc5901-8153-4015-b94a-d2c1f2ba6592,2026-01-01,카카오
11fb62cd-e09f-4ef1-b58c-247280d3422b,2026-01-01,카카오
b51ccbdd-d9a3-4cc6-b7e4-c230451e44c5,2026-01-01,카카오
4adfed96-0062-40ef-8b01-3d249fdb5491,2026-01-01,카카오
0967ea15-19a4-48c1-88dc-88cce27f6043,2026-01-01,카카오
3c40c13c-f02c-4983-bf57-b94159486783,2026-01-01,카카오
db3046ba-ade6-4fe9-bc4d-b25db79b14c1,2026-01-01,카카오
03de3f93-87ed-4203-b4b5-b36a50f37979,2026-01-01,카카오
47772120-1c46-455f-bfe7-a17edea1068d,2026-01-01,카카오
6e0e0b46-8847-46fd-8fb5-4437231e0e55,2026-01-01,카카오
3f08dd61-44f8-4d29-8a4a-f984d73cee16,2026-01-01,카카오
5c3abf4c-eb53-4f17-b5ae-33dedcb92318,2026-01-01,카카오
7231d698-bd88-402d-b612-6ea9d5bb542b,2026-01-01,카카오
24834a97-1f7a-4d60-b3c7-82e30d5ab60c,2026-01-01,토스
45012b8d-5330-40aa-99cd-29751a8f8d95,2026-01-01,토스
fae72ec9-7225-46b4-b094-5a7403c0eedb,2026-01-01,토스
07c14253-34f5-4fdb-a8be-a6509dede891,2026-01-01,토스
cb62c33c-2a15-4407-b380-9f2fc0cf492d,2026-01-01,토스
4ae08ad6-4308-4b2e-9cb9-e3164f481ad4,2026-01-01,구글
18482409-ff45-4fd7-a84e-b083d55eb1c9,2026-01-01,구글
3248cb34-2b62-48b2-8569-50528b804f7f,2026-01-01,구글
bc2e968f-0da4-454b-a353-e934f35ed2e9,2026-01-01,구글
e9bd881a-2012-4d7d-ba27-5e106a6f46e4,2026-01-01,구글
35df394b-1820-4739-bc17-6a55926858be,2026-01-01,구글
ccaf2782-06c0-476f-b024-572b612f65a0,2026-01-01,구글
135a76b5-b1ec-44b4-8097-50637d4b745c,2026-01-01,구글
a0089742-93c8-47a2-a47e-c355695709ca,2026-01-01,구글
6d90a8c8-ef91-4730-9233-0a8df2296d81,2026-01-01,구글
7140e9eb-9548-44aa-b13f-04688f6385aa,2026-01-01,구글
9ac46ac5-4b86-4a43-89ad-465fcb9678e4,2026-01-01,구글
43b54509-d1bd-4c87-aae7-9cdbe5c584d3,2026-01-01,구글
56b1f9ed-d364-46c1-8ccf-5ac767eb5dea,2026-01-01,구글
8197a518-5c33-4f04-84a5-7a1a6745eaab,2026-01-01,구글
e3489cc9-1162-4027-8ff3-a7521b52325c,2026-01-01,구글
a27f7442-8356-4552-9a1d-c37cf363444a,2026-01-01,구글
32f84cad-ab5d-4410-93c7-5714549bd979,2026-01-01,구글
1da3f08d-1c65-4e4b-8a4a-5ffedfc57042,2026-01-01,구글
3129452b-656a-4d2f-9f49-7904d623b50d,2026-01-01,구글
f2a9ea78-9a9d-460e-a6c0-7d602a899068,2026-01-01,구글
c6766194-3b2e-4fc8-977e-b293883f61b3,2026-01-01,구글
d56bc6c9-5ba6-44a0-8eb4-89d751debf6f,2026-01-01,구글
3ff2893d-722b-4eff-9f9f-e0f574fc17f8,2026-01-01,구글
4316d59b-af2a-428d-926a-249eefa8a063,2026-01-01,구글
a090a36e-3d67-4b6f-9547-4af72d287685,2026-01-01,구글
9569c9de-35f0-48d5-94af-e928ec898048,2026-01-01,구글
f86cc11b-a3ca-4e74-a1f0-bc1a68c30749,2026-01-01,구글
186e33d8-38fd-4214-a2bb-cf39d0c08e0f,2026-01-01,구글
d8c30797-c376-40c1-9c73-c49f58e79e19,2026-01-01,구글
7a5d8bda-5838-4810-a0fb-4d8c893f8d78,2026-01-01,구글
42d5a515-9176-4c26-b6a6-d6dee6dfe29f,2026-01-01,구글
2304c30d-7505-4bd7-8c0c-df20fb362509,2026-01-01,구글
ab381ec1-8aaa-4fc4-9db6-a224c2d988b3,2026-01-01,구글
03e41815-3a78-42b2-ba12-6115f16db2a6,2026-01-01,구글
4afd0fdd-0f32-461f-b20d-e99dace2be38,2026-01-01,구글
ae6b426c-0e6c-421a-944f-fcfb918c84ba,2026-01-01,구글
abedd328-5af6-4be6-aa80-3f3f6bb4141d,2026-01-01,구글
4b5d7818-3557-4b65-b7c4-a7a482a2b0c8,2026-01-01,구글
1f5e1c27-d81c-4052-9b43-b5ae7b6da683,2026-01-01,구글
06760ffe-afba-4bb5-a7ef-8a31cc49496e,2026-01-01,구글
82940730-5607-4e73-9798-c3b8c0c8e4f9,2026-01-01,구글
bdceec78-ad2f-4c2d-965a-e09c867a8789,2026-01-01,구글
33f03420-0dba-4858-a424-6b95c1915be6,2026-01-01,구글
b6f8f96f-c56b-463a-a158-08e83e2a96da,2026-01-01,구글
c400bb59-652e-4d52-b729-4792d7cd6aaf,2026-01-01,구글
254d89d8-1f34-4c48-8fb5-8ac8d68af3fe,2026-01-01,구글
718b5249-cba6-4c0e-b577-973c12e8e457,2026-01-01,구글
607533f8-85a0-456f-bc1d-ba382e1e3853,2026-01-01,구글
dca80e3f-a027-45ef-a60a-57208307bde9,2026-01-01,구글
4c26f665-71e0-41d0-ad84-dc2866eccb94,2026-01-01,메타
006dc95f-2778-4504-9627-8dc97067a356,2026-01-01,메타
96f2802a-a131-4acc-a7d0-551b69e53a6c,2026-01-01,메타
6a5e0179-a32e-4946-b32f-8b20bbd322a2,2026-01-01,메타
9a6d5a5b-cf52-4dff-9164-789445860c19,2026-01-01,메타
6104ce73-7290-4d86-8908-81e25543bb76,2026-01-01,메타
95ad4739-2820-4fb4-8782-bf3f60222df4,2026-01-01,메타
8075c3c5-76c6-411f-9096-b5167b13589d,2026-01-01,메타
e924bf9b-4eee-4cc3-95e5-c1e021c8569f,2026-01-01,메타
ad66b37a-2366-46eb-827a-e148e72a9efe,2026-01-01,메타
eb23441b-afaf-4cdb-9534-07bf57d26b4b,2026-01-01,메타
c5bec209-d24a-47c4-a958-1fd83744a8d4,2026-01-01,메타
13ab2f91-bdd8-4a2c-852a-6f6ffdbed86b,2026-01-01,메타
c1c7f18a-3e3a-432c-bd35-8318c161f975,2026-01-01,메타
589fbc0c-9d81-4d18-b433-8a487727a343,2026-01-01,메타
0bd1a42a-2c48-4946-90ad-dbf4ad8cdbed,2026-01-01,메타
33a9a40f-2312-46fe-a0d0-584e73fac2a9,2026-01-01,메타
d4942611-76a0-4e36-8947-0fd59e5e33fe,2026-01-01,메타
00dfa90f-8380-4c64-b76d-5e39a47a5772,2026-01-01,메타
97a950da-903e-4970-ba7a-c4c395ef9689,2026-01-01,메타
4f757adf-5b2f-4d46-84b4-22d1cd14f871,2026-01-01,메타
8a6311fb-2c48-47b4-8d9d-5265e91d7c06,2026-01-01,메타
7ada0a52-985c-4e15-9816-bdae2b857b2d,2026-01-01,메타
1bf78ab3-431d-44f8-a239-fab3cf2cc0c4,2026-01-01,메타
6230d7b7-96bb-4e4a-a221-8604854306c1,2026-01-01,메타
87c76f61-2766-4523-bb16-623c87e8989e,2026-01-01,메타
c6afeecc-5553-42bc-a5ec-068e44f6084b,2026-01-01,메타
2caca64e-f507-4009-82f9-1a68c8113538,2026-01-01,메타
c0966283-30e2-467d-8eff-f9c6db1bc0bd,2026-01-01,메타
9de978df-b0a6-4258-ba9c-04aa8b1570d6,2026-01-01,메타
9b795076-e7d3-44c4-b473-5b25e532e2bf,2026-01-01,메타
faea33cf-5968-4d3d-858a-13c690697a26,2026-01-01,메타
83c8aaa5-03d8-466e-8c3e-cc29820f4980,2026-01-01,메타
52ad85f3-3007-4f87-9397-cc6142b6ce1b,2026-01-01,메타
5d9cc4f4-4d3b-4282-a628-7177ab31987d,2026-01-01,메타
1aed7c1c-a925-4d2e-9c45-776daa3c90bb,2026-01-01,메타
287a46b0-1a76-46bf-849c-5f0e7fef2d18,2026-01-01,메타
afc61fb8-6e8c-4bf5-8a62-112a0d7a50bf,2026-01-01,메타
8338bb74-d5dd-4529-b681-fa9edec9aec0,2026-01-01,메타
59cc87a6-4156-4ceb-a7d6-09507b68dc3b,2026-01-01,네이버
0d915565-7608-4826-9c88-164834c979c5,2026-01-01,네이버
511f8aac-3354-4230-93c1-f91251b7e6f1,2026-01-01,네이버
0772d0d8-9ffb-457e-bba5-c920856e1d24,2026-01-01,네이버
fff04b5b-da9e-4f7b-add4-944ed2846ee0,2026-01-01,네이버
dc832458-a389-4a2c-a624-21503e73b983,2026-01-01,네이버
04631015-ce88-421c-b34c-014a48c78837,2026-01-01,네이버
c3202e40-95c3-4a36-8bd1-ae366b6e6ea1,2026-01-01,네이버
7868c668-577c-40d7-a7c5-90f331cde9ec,2026-01-01,네이버
e7ada7b5-0bfb-41da-8633-8fc758b6aebd,2026-01-01,쿠팡
113fd9fc-5ac3-4534-a83a-cdcea270cdc1,2026-01-01,쿠팡
b30d0130-c6d1-447d-9394-f18d8f5077f9,2026-01-02,카카오
dab2c789-c2ff-4199-bd09-a40b27f051bb,2026-01-02,카카오
e713cf01-1827-45cf-86e3-0eec948cc93f,2026-01-02,카카오
6e317820-883d-493a-9a93-73f593901afe,2026-01-02,카카오
347d8924-57a6-4609-ac8b-0c240e74f835,2026-01-02,카카오
725233fa-cac9-404f-96e1-b3cc0993b1f2,2026-01-02,카카오
d3d04678-7783-418d-85d3-d99b3b64d771,2026-01-02,카카오
63e36215-3905-4f2e-8d8d-507866b11482,2026-01-02,카카오
db83d27d-e08e-47ea-8331-00c4de2056a2,2026-01-02,카카오
79023440-633f-4c9e-8547-3129d0d0d831,2026-01-02,카카오
4a9d2b9d-8a55-4455-8ba2-c4d04c37bfae,2026-01-02,카카오
6b8268be-9442-4319-8670-67377cb08327,2026-01-02,카카오
8209114a-c289-49fc-b53d-f97462dc4db2,2026-01-02,카카오
b05064d6-655a-47bc-88d7-1008c928c3c9,2026-01-02,카카오
045292af-d91b-420f-96e1-516391d00813,2026-01-02,카카오
a475279a-f6b2-4c1a-8b7f-2489308d90ce,2026-01-02,카카오
67c003db-e991-4294-a57a-aa36b1119c17,2026-01-02,토스
bfa87102-aade-4300-b12c-8da4bc0d7a14,2026-01-02,토스
9df91698-d181-4bac-af84-5e4f6043e7e9,2026-01-02,구글
00937ba0-ce21-42c9-9cd9-bb5e20d3ad62,2026-01-02,구글
05104264-fbee-4845-9c3e-075ae5b65481,2026-01-02,구글
b9bd9f88-4d4f-4f4b-a312-5224bfb4aa95,2026-01-02,구글
0ca50d8d-7175-42c9-ac2c-2dc6e0eefa23,2026-01-02,구글
456ff74b-cf4b-42de-a315-1f281a234d70,2026-01-02,구글
03761241-59d1-4318-b2e2-54fbeffbfedb,2026-01-02,구글
737c8177-d3ab-4f34-ac6b-53456f080516,2026-01-02,구글
8f3a67da-4c9e-405c-a230-9eeac8bef3a9,2026-01-02,구글
c69a9a36-5de4-42dc-a053-dbe9b0a8969c,2026-01-02,구글
bfe60243-c170-457b-9aea-ed494814402f,2026-01-02,구글
21e7df22-ddb0-4693-aa9c-485d1fd9cd12,2026-01-02,구글
8fb0f178-2d5e-4055-a1c4-0f96c6940306,2026-01-02,구글
338316b4-d0b0-4219-8330-ab19e39fe772,2026-01-02,구글
3c39126b-855a-45a8-a0cf-4fb13e98022b,2026-01-02,구글
8e832582-e236-429d-9f04-e1440b5b9408,2026-01-02,구글
a1cf6c8b-9c4f-4f78-b5b1-a32b5fdb906c,2026-01-02,구글
12b13626-ce76-44dc-80bd-7825d49801f7,2026-01-02,구글
27472886-4392-4e04-ab86-75d9eade724d,2026-01-02,구글
f8f746b3-9c2f-4917-b079-21ea996b7bc2,2026-01-02,구글
6b2a73a2-8d6a-42d6-a008-6da01203f26f,2026-01-02,구글
dd0c70c3-bb8b-46ab-8932-d1bf14da2a0a,2026-01-02,구글
4ef1cc53-4ffd-4109-8d55-aa68d79df6c1,2026-01-02,구글
afabf8a5-f2b9-48ac-8285-521579ea82d6,2026-01-02,구글
afbea5cb-96cd-40e9-b1a6-40ccb0f921a2,2026-01-02,구글
917b975f-57c8-4dee-b24c-01707dfac99c,2026-01-02,구글
08187ec9-798f-4152-9602-ba0c6167b47b,2026-01-02,구글
45a06fab-049c-436e-b535-f39f0dae661b,2026-01-02,구글
d90b9db0-d59a-475b-b08d-0cc9fb98e323,2026-01-02,구글
deda750f-d20e-46fa-8e33-0f11313ee10a,2026-01-02,구글
0b62bb87-549b-486a-9a46-8b71bc9ae2c4,2026-01-02,구글
ae864801-96ed-4b6e-add7-14345a9aee49,2026-01-02,구글
b2e9120a-9753-44dc-870f-4e250443d907,2026-01-02,구글
9800204e-976a-4464-ab91-100f50af6bca,2026-01-02,구글
6cc0c688-4048-4a50-82b3-250a23ce7070,2026-01-02,구글
c945336d-5d80-44b2-9b77-682ec953dc3c,2026-01-02,구글
f5841445-f7cf-4fdf-bb89-b7a013897a94,2026-01-02,구글
12ce8541-adc7-4c97-999f-a7815f8dcfce,2026-01-02,구글
6aa2f6ff-83c8-4176-9223-0ee55f7ba8b0,2026-01-02,구글
8365d1a5-38db-48f5-8dea-efb4d968d02d,2026-01-02,구글
d99fcaf6-8530-4a05-90f8-da45b00e9ca2,2026-01-02,구글
24a43086-cea5-45ed-ad2d-9899758bdd37,2026-01-02,구글
4cd249f0-a972-4dbe-a55a-7798681a7a4e,2026-01-02,구글
a8090067-e71b-47d1-9e40-9a1bad7dd268,2026-01-02,구글
43d206f8-d08c-4c8e-8a90-836aebd95d9e,2026-01-02,구글
a698b141-1977-4602-89cc-9d29f1e49454,2026-01-02,메타
a08fa29e-4130-47f5-af27-ad396919d611,2026-01-02,메타
6c35ca90-8d8c-4aad-af2a-0ff8410aaf31,2026-01-02,메타
dae32952-52fe-4081-a6cb-e89e1e4f615a,2026-01-02,메타
facd0f0b-4da3-47e1-a478-6149854b65c1,2026-01-02,메타
da98e170-776c-4ff5-bb49-552fde4f0401,2026-01-02,메타
e9ba6188-d627-4606-b592-3298de267f14,2026-01-02,메타
1be088e1-83aa-45e4-b0ab-58e657fd3975,2026-01-02,메타
af8c5078-c9fa-40b9-a6bb-8ce043d39aaf,2026-01-02,메타
e491950e-d87e-47e2-8417-3d524856edad,2026-01-02,메타
7a25e23f-d34b-45d7-9631-65a5946c1dc4,2026-01-02,메타
078b1f5c-7409-4997-87ab-fa43ac541174,2026-01-02,메타
1d46f09c-fe43-4bcb-98b4-20ce5244c7c9,2026-01-02,메타
b3599519-e706-412b-8e10-05a30cac064c,2026-01-02,메타
ff7b9612-da31-4445-b27a-00544449914d,2026-01-02,메타
625716b9-bdea-42b0-9e74-0ef654b698fe,2026-01-02,메타
7cc8445c-d45f-4934-a4e1-c28560754497,2026-01-02,메타
447b0c9e-a7ae-4675-961c-f316e7846e01,2026-01-02,메타
2e87c1c0-1340-4b8d-8913-60e1ec2732fd,2026-01-02,메타
d594d2bb-a60e-4c92-b949-2996ed4eae5d,2026-01-02,메타
481d7054-1dbb-43cf-9058-14c2e00a81e0,2026-01-02,메타
26d8f4c3-a99c-462b-a2b0-b41ca351c891,2026-01-02,네이버
300b491e-30e9-48e7-a693-6d1dc17cfdbd,2026-01-02,네이버
426b8ed4-9a81-49fb-8e7c-3b810f391681,2026-01-02,네이버
51f8ba51-899f-4dd9-9718-96203a788956,2026-01-02,네이버
02db6e7d-06fe-4d36-a064-68ae294906ca,2026-01-02,네이버
117c2b49-0eb9-4438-8cf2-4bb0b3c5464b,2026-01-02,네이버
de7e24c6-627b-4c4b-9ed5-5641d02352a0,2026-01-02,네이버
6bf7dc49-7466-4a86-a843-6fb2526bff26,2026-01-02,쿠팡
2fafe46e-56ec-4e15-8a61-2b8a2eb205ce,2026-01-03,카카오
6fbcd18d-d57f-4346-b010-d7e00cd06a12,2026-01-03,카카오
28662886-5fff-4237-a355-3b9814bc6e65,2026-01-03,카카오
533b669f-000a-47fa-81fc-7c60fb4bdeba,2026-01-03,카카오
6d377e5a-059f-4090-8a34-175da6c19f7a,2026-01-03,카카오
ee38b4a0-b211-4a78-a261-2494224d8a89,2026-01-03,카카오
86e26578-f7e8-4d77-b57b-e8d83940a44d,2026-01-03,카카오
4d73a877-724d-4e82-a3b9-6c32a6a526e8,2026-01-03,카카오
93a530e6-c4f0-48d2-8e22-2830bef8ec52,2026-01-03,카카오
c399ff1c-4b4e-418b-9168-4534eed2e8a8,2026-01-03,카카오
3c00c68d-2570-4b54-b871-9df3c5bcc77a,2026-01-03,카카오
8daa45b7-016b-40c7-bf5f-c183458e15e0,2026-01-03,카카오
83407919-855c-46e3-9791-a232c72323d0,2026-01-03,카카오
1f7d8217-483e-43d2-a50b-393b2833c381,2026-01-03,카카오
41151d17-0af3-4453-9f39-064b89fb840b,2026-01-03,카카오
54865941-2b94-409d-bc63-8c2d8b8d1bc2,2026-01-03,카카오
0fbc4bc5-a6c1-406a-b449-74aa8c0ab41e,2026-01-03,카카오
0ecd60ff-10fd-4655-89fc-f8b65930270f,2026-01-03,카카오
56f141cb-a2f0-4f2c-a632-370473b935bc,2026-01-03,카카오
7c93959e-36ea-410d-ac2a-34233c7fc762,2026-01-03,토스
e52451e0-40be-40d9-8313-a5a9288f6026,2026-01-03,토스
46afe370-d1aa-4c96-be93-2223fba90051,2026-01-03,토스
0273596c-e716-4d14-82cf-2f7d77f26bee,2026-01-03,토스
59107818-0b54-490c-bb07-a98672d45320,2026-01-03,토스
a7508607-7d96-4f8b-90f6-50c301c870c6,2026-01-03,토스
fc2d1354-b8bf-4118-96f8-36750d08fee9,2026-01-03,구글
04f1eead-ac5e-4fe0-aa9f-0be561f3295f,2026-01-03,구글
134b7862-9813-4b2f-be30-ecf863c6b1e6,2026-01-03,구글
6e5a7773-ee07-40d0-9f9a-8fe14f6a4104,2026-01-03,구글
12cb937d-e337-4fe9-a744-76aafb5c24fd,2026-01-03,구글
18cd2798-f63b-4322-a270-cde70a1f5266,2026-01-03,구글
b66498e9-df6f-457d-8a56-9f959d607b10,2026-01-03,구글
37ffe381-96e1-4d00-8197-a9d67f0b5d34,2026-01-03,구글
b06d27c0-3164-4b3b-83da-37022fd7ddc6,2026-01-03,구글
f41d0dd4-0e51-4816-885b-f7bbeea8c19f,2026-01-03,구글
08532a80-2401-4408-a827-5d2544ba93bf,2026-01-03,구글
3b138d4d-b83b-42c6-8027-135c507ac2b2,2026-01-03,구글
40b103fa-db24-490d-9ef6-ec8c4f53ee51,2026-01-03,구글
cfdac395-52c6-4671-982b-911623edb72b,2026-01-03,구글
ef2e6fcd-c1ee-4b21-979c-bc482f2cee6c,2026-01-03,구글
5528890d-557e-49d0-99a8-6c076652775e,2026-01-03,구글
b2bb6990-0c73-4c30-b5b5-e1024f0f6eda,2026-01-03,구글
ab89e7ac-5663-4c6a-a5b0-afe143925106,2026-01-03,구글
fc2f573b-8a5b-401c-ab08-3828e7b9a0cb,2026-01-03,구글
96ce11e6-40db-4fec-bfea-daa814907ced,2026-01-03,구글
e5d51a49-7105-41a5-94c8-75676220bb74,2026-01-03,구글
94c4a459-d0af-499d-a57b-c6f63ca7d53d,2026-01-03,구글
c42ff3ae-0b9f-41c6-a995-46d1d9432c49,2026-01-03,구글
61d9b3fe-6c16-42f2-92b7-f8a8021ce170,2026-01-03,구글
c9c91a63-7dcd-4c5b-b214-be31f688f307,2026-01-03,구글
49c93dfc-e1c2-473b-9843-d36b83c6aeca,2026-01-03,구글
7e1f88d1-2d3c-489f-b04a-14d8bfc90f2c,2026-01-03,구글
378bd4de-b2c5-446f-a55c-f2e077616a36,2026-01-03,구글
bc0f663a-539e-4dc5-86bb-6e6c822987f5,2026-01-03,구글
ffb06a10-be89-489a-9cec-a06736e027d0,2026-01-03,구글
2626814f-cd47-4a3a-86d7-235d615ecfbe,2026-01-03,구글
173f95a1-e05e-4d93-8fd3-cec90a5b135e,2026-01-03,구글
32fcfd06-0bb2-4f5f-9e2b-3b1c6316b18d,2026-01-03,구글
9be710e0-f756-41eb-a9d7-7f95631c5c24,2026-01-03,구글
6fb6395d-d0f4-4e70-8085-ba743bb0d0d3,2026-01-03,구글
6292ba95-1061-441e-bee3-2e49182296af,2026-01-03,구글
8ee80549-0ec4-467f-b026-f445c7207a9d,2026-01-03,구글
035ae5f5-17a8-43c1-8705-3763a5edaafd,2026-01-03,구글
3d48ce8e-c7b2-421a-a66d-b1a68d5097d0,2026-01-03,구글
06bbaf58-cf49-405c-bf6a-f4d19a98ed50,2026-01-03,구글
c141e5d6-a5f8-4e93-b6cd-2bdeee20bc87,2026-01-03,구글
4eeb6222-c1eb-41f7-bce5-40850c700978,2026-01-03,구글
a3b34647-191c-4647-84cc-74c867bb1a88,2026-01-03,구글
c10a93c7-8e64-416d-b01e-36e6287ed30e,2026-01-03,구글
6788dd96-5a2f-4b3e-a19c-3daf0d7f4d64,2026-01-03,메타
0dd6ab44-862e-4813-9182-25c7d914268f,2026-01-03,메타
c76ead2d-fd26-4ac1-9fb9-27b8ddde2475,2026-01-03,메타
500759d6-bf52-423e-9b59-44fd601e2fe6,2026-01-03,메타
dfc79a3b-ff6a-4f07-97fb-b740d4855906,2026-01-03,메타
46032a8e-55c2-4fbe-9296-d36109a44663,2026-01-03,메타
d55b08b4-b723-4eb2-9291-61ef9343ae62,2026-01-03,메타
62c6ae47-d440-456b-a9cd-c08220575e40,2026-01-03,메타
2c2a0722-ea50-4f4c-925d-0929f0879f2e,2026-01-03,메타
324912f2-f0c4-4c7a-9be7-48ac2f6a203f,2026-01-03,메타
3c87e6c6-fae2-4f69-9a4b-cc657cefe0e0,2026-01-03,메타
4df0215a-c140-4704-bb00-5de3126f9520,2026-01-03,메타
3c444f12-1e66-45a5-b324-893c8c1ab268,2026-01-03,메타
c0511edf-c4ce-4ef9-8ecd-1572a6df6ef6,2026-01-03,메타
03fce2e6-812a-4e88-beba-69893e494d5d,2026-01-03,메타
ef49a61f-6335-4f6d-9801-277020051ea6,2026-01-03,메타
98bcddd7-c703-4a1e-b08b-4b282bdc520b,2026-01-03,메타
10834d87-c071-410d-b079-41ab25eca5c7,2026-01-03,메타
7578914b-28ce-49cc-8a5c-b04ffd193f74,2026-01-03,메타
eca60421-6a92-491c-ae90-d1abcd570acc,2026-01-03,메타
892b31a5-3e0d-45c9-979e-821ed74bc935,2026-01-03,메타
ac21f143-a90f-4126-bbb7-7942f0b8390a,2026-01-03,메타
0ca7d976-315a-4760-bf43-95d0d455e131,2026-01-03,메타
e89c16df-c427-4c82-97ba-86b188581059,2026-01-03,메타
3e31eb8a-8f50-423a-ac65-47da0149658e,2026-01-03,메타
78407ca8-7ab5-4233-9cb1-fe3e3009f1a5,2026-01-03,메타
1c14699f-2dfe-4112-8af7-4a989436ffdf,2026-01-03,메타
2e3129da-1ace-4f3c-bfce-9d5482489d31,2026-01-03,메타
17cc580c-d602-4d98-9e0a-6e17d9f13f5b,2026-01-03,메타
9fd86b96-e215-4ee7-b0a5-b762d2697f91,2026-01-03,메타
6f69d635-0b2a-44ec-a9be-9f5d27b02ae2,2026-01-03,네이버
dc81870c-8496-47b9-880b-090769525332,2026-01-03,네이버
59e7425a-7f78-4cf1-b016-76d17abd9b8e,2026-01-03,네이버
4cdc8350-0e97-4e71-808c-67017aa51cec,2026-01-03,네이버
fa9007f7-6bab-4658-8aea-88a132fb49fe,2026-01-03,쿠팡
8e338b4c-6fa4-4133-bacc-8a98cf7d6a4a,2026-01-04,카카오
a4b024e9-8b17-46ae-b916-86ebc2a72f51,2026-01-04,카카오
2db89896-2683-4066-9e5f-e44dcd32d1d7,2026-01-04,카카오
084bcbf4-cf57-4f5e-88a1-f7ec97337b1f,2026-01-04,카카오
6427f4ce-8e31-4030-8730-080bea0dd8cf,2026-01-04,카카오
ed7a51d6-2a92-4ed2-b85c-c16e981eaa11,2026-01-04,카카오
b23fbd0c-e785-4039-a833-4afc45a45c0b,2026-01-04,카카오
422a9a3f-ddd9-41cb-970c-e18e4714ceaf,2026-01-04,카카오
c4188699-b5df-4dbd-ab0f-0bf663e388f6,2026-01-04,카카오
017f18d3-383f-496d-ae3b-55ec9411b42f,2026-01-04,카카오
c73d38b9-d10a-49af-a858-68a029a578f9,2026-01-04,카카오
7c6f98b1-1356-4f40-b9dc-c299ff2c9c1e,2026-01-04,카카오
664937c0-0024-4c36-86c7-59e194e0aacf,2026-01-04,카카오
b9cbd0b0-ceb5-4f6b-b29e-100ed7e59b3d,2026-01-04,카카오
b399b732-282c-4c56-8731-f70893c8bc2e,2026-01-04,카카오
f40e3614-5d02-4542-841a-e3e4e8e77652,2026-01-04,카카오
4de04ae1-a801-43ad-ba02-ff68f991fea0,2026-01-04,카카오
b817a038-5c5e-4840-ae07-6c2c3702aa58,2026-01-04,카카오
4576d1bc-acc2-4e15-9dbc-e740cff04650,2026-01-04,카카오
1cd69007-21ea-48ec-8ed2-852582788088,2026-01-04,카카오
a3a415fa-e1c9-443f-b502-55a9549140ed,2026-01-04,카카오
cc5df4c6-7622-4549-a7d4-455293682ab3,2026-01-04,카카오
70d5b812-80c2-43ce-81e0-5d7d5ebb2fec,2026-01-04,카카오
ec807282-77c0-4776-b9eb-59abcea8485f,2026-01-04,카카오
db4f692a-d159-44f9-99db-6ae5fe3833f9,2026-01-04,카카오
ff3adeb3-6b35-4c0f-a651-622e08136d4d,2026-01-04,카카오
bcc7a040-8279-46f3-aaaf-bcf1bee7f4fe,2026-01-04,카카오
812dfee1-c065-4f03-ba39-884b6ff54ea9,2026-01-04,카카오
b21d17f2-6090-4a70-88e8-3b924b321db8,2026-01-04,카카오
0c2a7e38-e43f-4104-85a6-dc025063f636,2026-01-04,토스
657485af-8b2e-4d1b-91a4-2280bf42a4cf,2026-01-04,토스
b5b83f60-5656-4e9c-8b80-1df528b0e26b,2026-01-04,구글
8b464aea-4e7f-4da0-95a0-b3473d0060b8,2026-01-04,구글
32e908a7-6cf2-46b2-9e04-71b680ae08cd,2026-01-04,구글
463d8217-d8fe-4617-a006-c130ad2d5739,2026-01-04,구글
4dda1452-ed69-4bbc-91ab-2476eaaa7a2b,2026-01-04,구글
27e2ae21-563a-441f-ad7d-f7c72756f219,2026-01-04,구글
088395d4-855c-49d9-92f2-c6266d9b129d,2026-01-04,구글
4ace849a-7e39-4fa5-ba25-c0109c7ea867,2026-01-04,구글
d1984a07-22cc-46c8-81c8-be5f6aa22ad3,2026-01-04,구글
cd8bc0c0-0100-4494-b3ae-c37587340776,2026-01-04,구글
d4862785-4f23-42aa-bc2d-d5a031880610,2026-01-04,구글
1c342f9d-191a-414b-b56c-d7cc27a83572,2026-01-04,구글
a6169528-27c7-4917-9209-c9bf810df49f,2026-01-04,구글
30b9cf31-e66d-4c8e-b89a-e32ff3e03aa9,2026-01-04,구글
c6b3fe07-931e-4a70-98eb-e157f5153ea0,2026-01-04,구글
cfeba74d-8d45-4434-83a6-469b6b23b28a,2026-01-04,구글
3b521279-23f6-4184-86ab-fcbfbd2fa78c,2026-01-04,구글
ddd3b372-92f4-45df-81d3-2af3092cbc7f,2026-01-04,구글
51d525d6-d10a-4544-8dcf-b9d2ffb3aa1b,2026-01-04,구글
b92aed3c-ffd3-4721-ab60-21874912282b,2026-01-04,구글
3cd91214-c838-4182-b778-4c16d78828c7,2026-01-04,구글
a4eaf9bf-539b-4351-99fc-b0b18150ef5d,2026-01-04,구글
c1098e86-9b01-4767-a64f-b068d4e29379,2026-01-04,구글
