premium_event_id,premium_recognized_at,channel,premium_amount
6aaafb1d-b818-47f4-bd8e-d55f67f27cf5,2025-12-13,구글,1911434.7090633654
6c2af198-8e5d-425a-93ee-cb1f8b879fc0,2025-12-13,구글,1499584.4885667206
fe4480b2-61c0-4952-8ecd-c91683fae7fa,2025-12-13,구글,830719.6091335583
48274d8f-1535-4500-9451-69d13e83dc89,2025-12-13,구글,892171.6173134615
f310e0ea-eab3-407d-81ea-fd887fc2997e,2025-12-13,구글,683484.6211498557
8a524d85-f24c-4293-8871-1230c23f8ea2,2025-12-13,구글,1314568.0455372368
ce138cc9-70f6-477c-b14b-dcf2cd0978d1,2025-12-13,구글,959296.7367807404
6418158b-ecb0-4935-95d8-87c300b12edf,2025-12-13,구글,544398.5043250896
ae30b544-7e87-4091-a4e2-73c4e0fee91d,2025-12-13,구글,1076934.7001604887
c692ed92-30c5-4c64-9771-8ba0cf23a6b8,2025-12-13,구글,1204088.9361501564
8821b5d0-8405-4e5b-9e18-362789f10f2a,2025-12-13,구글,1431462.5744887018
3963aee4-1c7a-4fc5-8a11-44da7a032c88,2025-12-13,구글,1016792.5333608733
40767b4b-2855-43ca-b851-dccb87779cd1,2025-12-13,구글,921160.2115786313
ffd3c3bb-dcea-4f57-bd64-aba22e30b421,2025-12-13,구글,2006370.812929724
a138f7ea-42df-42b7-9759-92c536cb5a77,2025-12-13,구글,1043972.9835679972
a707e316-e546-41f9-be5d-6087bfb24a3f,2025-12-13,구글,1320902.9875938168
ef19a0cf-d33f-4599-8080-05bd70177032,2025-12-13,구글,871806.3961306307
ae85b24b-2625-4cfb-bc8e-44828eaefcb5,2025-12-13,구글,1308040.6948794029
bcc4230f-d3d9-4912-86a0-20902816e94c,2025-12-13,구글,644360.203078686
5ff6181a-9cef-48a3-aa50-b09b7b8f2593,2025-12-13,구글,894382.171475054
ac0ebba8-1720-45a2-a72a-02b8df427b58,2025-12-13,구글,699163.7372362138
a59aa5cc-c151-49bd-b5b6-8719f4d48238,2025-12-13,구글,853183.1716255647
f59b76af-0be3-4ea3-9461-f8eb6908f2c8,2025-12-13,구글,1573834.9638691097
09464c11-f59b-4998-875a-ce294f96ae3e,2025-12-13,구글,851115.5623639228
29e41f03-a407-45ea-a665-24fbd238efa5,2025-12-13,구글,1320333.9555261778
6f552ea9-4028-407a-b779-7035ca1ce7ff,2025-12-13,구글,1718681.9516524947
f3279db3-5cd4-4cd9-9c2f-e1ac60efafd8,2025-12-13,메타,1348747.4627693563
6522e94a-69f6-4395-acf5-42f0af7cc2df,2025-12-13,메타,692542.6418287384
466abcc5-66c9-4647-8bc6-426ac2fb537e,2025-12-13,메타,365322.0036206003
25fe192e-efe5-48b9-b228-f48265e06ae5,2025-12-13,메타,655423.6957031548
3fe414d2-3722-40bb-9357-8040abcee282,2025-12-13,메타,1068836.8255908731
f97acc20-bbf2-433e-8175-e9e9dbf62bf4,2025-12-13,메타,835888.5832295929
19340922-ca20-4e97-85fc-b3426f24f070,2025-12-13,메타,922718.0207514324
082ab84c-2f97-4dd5-beb3-ab69a5838d4b,2025-12-13,메타,696346.1083460631
5ad72496-2ab1-47a1-b6e8-f6ce8995c9c9,2025-12-13,메타,1287966.9366489567
75a38f6c-281a-40ef-8bb5-dc4db7d73236,2025-12-13,메타,984822.3867072776
66b3d74f-13f9-46da-8bac-2a970665a92d,2025-12-13,메타,1085471.7619254896
c03c0162-79eb-4ad4-813a-303a279efb10,2025-12-13,메타,914896.4224483506
151e7569-60ba-452e-b554-245263d24497,2025-12-13,메타,1058842.7565188014
db6fc1bb-1fd3-484b-86a1-ef67b9b88875,2025-12-13,메타,1031339.025231074
03a58425-18b6-4636-9d84-90b047c122c6,2025-12-13,메타,592265.3346491072
924b0087-8af8-4b46-85af-d4af14ae65d6,2025-12-13,메타,996660.1351135302
2f227234-bd3d-4fe9-abdd-c704ac5cab93,2025-12-13,메타,1178252.6971611634
0bf0864d-b8b6-447b-801a-3425b55737ea,2025-12-13,메타,1362724.3487632466
9f27e32c-aac2-4509-b075-568fe4285166,2025-12-13,메타,1013968.8314470347
b7edc7e2-d4ae-4255-9e8b-fdfbf54f439c,2025-12-13,메타,583523.2978276347
c93703bd-657f-43bd-b9b4-3d4959465b5e,2025-12-13,메타,620581.9422322237
e038d9d3-1e81-48cb-bdd8-524b11263092,2025-12-13,메타,721350.6472347141
a17f4caa-321f-41b7-8810-1b98a600a343,2025-12-13,메타,926088.8213233778
cc6cb278-511a-4b61-8adc-3afccaa6fb3f,2025-12-13,메타,817532.0816616929
1cfd1837-3fa5-4bec-880f-8be9ec25344f,2025-12-13,메타,547680.3204548147
9c350937-31da-46ba-8820-07bdc6f1cd01,2025-12-13,메타,546370.093158088
25df056a-2bae-40fb-9b3b-27a0223fc522,2025-12-13,메타,370841.9185256199
3d9ef79c-bb76-4567-beec-b520319e6fb9,2025-12-13,메타,246508.04172959967
e92652b6-5c14-4c35-b857-1a8a0d3a40c7,2025-12-13,메타,814416.4601424319
ece7ec82-ae09-44d4-80b8-84aaf0f83084,2025-12-13,메타,2171724.293287286
e987381c-ec40-45ad-84a2-85e6fc6cd38d,2025-12-13,메타,1761456.6639032445
6da584a0-3ea9-4980-927e-7fecc5809348,2025-12-13,메타,580501.2888044076
d3916602-9198-40af-a499-10e2f9fc48e1,2025-12-13,메타,911549.5058070124
25329e11-681f-4270-8ecd-9cc52fcdd29f,2025-12-13,메타,477876.7156272098
ecb59b36-88c2-4a2e-91e9-9a1cb095973b,2025-12-13,메타,507928.5427487879
f349a759-4a94-4ccf-9c3d-df707984af87,2025-12-13,메타,531761.748090396
4152e523-6a92-4e8d-ad79-1f22a28a4039,2025-12-13,메타,784451.7862665416
f490d7e5-cbfc-447a-905e-0ed94dce193b,2025-12-13,네이버,463540.0443636687
230e2d36-0a0c-42dd-ab99-91a44973d49e,2025-12-13,네이버,888721.6203672059
b35d06c7-f0ab-48fd-a26f-af7aa5b740d4,2025-12-13,네이버,579937.5307024958
c5af420f-e5d9-4e65-8451-96656cfacee4,2025-12-13,네이버,1652810.4919454313
6d5b1f48-73de-4295-bbdd-11e9e42bad03,2025-12-13,네이버,738130.2147051316
d5ef7f56-bf5d-45e8-a1dc-f9ce6e279d86,2025-12-13,네이버,1161930.6178667499
860b0e95-8461-4e6f-9cce-e7b314c3b373,2025-12-13,네이버,1345502.4100470436
e7d15c4d-1577-433f-adbf-b59605807c45,2025-12-13,쿠팡,1028355.9850255409
ee61f40c-a87c-413b-9b91-c7a182e10913,2025-12-13,쿠팡,664365.5341038813
4b499e1e-a69e-4b67-828d-e4b7475fe7a0,2025-12-14,카카오,976219.5592575396
86937f88-18ea-4349-85cd-56a1b4cb554b,2025-12-14,카카오,1277328.3573423647
bb805cfc-5c3c-47f4-a3c2-ecf48b2502d3,2025-12-14,카카오,776399.2678182924
289b7358-3ef3-4375-a3cc-2abe84549e62,2025-12-14,카카오,577644.6898602672
6d3e181d-cbcb-4495-a4ae-54c9c59c3f31,2025-12-14,카카오,1095463.8203220177
9399b32e-b00b-48e8-9b12-788ff7fafbd8,2025-12-14,카카오,857648.448678253
9cf4fa75-0c55-4617-9f16-73c152a73a17,2025-12-14,카카오,604056.645548213
f94a680e-c768-4c16-b716-e58e321785fb,2025-12-14,카카오,1098270.8275111662
0715db8d-b487-4a93-afb8-23a73576800d,2025-12-14,카카오,1521115.3488999868
b4634b0d-863e-4206-ad40-f29dab1b346c,2025-12-14,카카오,521074.32006828015
95cc37b4-f594-4b30-876c-b405747ee2fb,2025-12-14,카카오,1318323.7470503238
7c1443a1-4bd8-4548-83e4-9537d4dbfa28,2025-12-14,카카오,379300.56609003636
3116a80a-2a1b-4644-9fa8-844ab978edb6,2025-12-14,카카오,801273.4311891451
590bd9cf-9e6d-4b01-9991-a251ad0fed89,2025-12-14,카카오,1755454.6127329222
cbfff205-a33d-4009-a5ed-dfb95a2049d6,2025-12-14,카카오,821711.3311140354
d62a3979-787b-4445-a109-f163f4175d54,2025-12-14,카카오,951253.9011090474
f797e5a3-e71d-421c-8a6d-9556c1845544,2025-12-14,카카오,1203880.9496303622
d305d32a-0e6d-4827-ab18-bb07a612a18d,2025-12-14,카카오,505494.34009117365
0e02e23a-514a-4e7d-92b4-78e7782a7e08,2025-12-14,카카오,945331.5872802907
b1ebe9cc-302a-4376-8bbc-5a7cc8f89780,2025-12-14,카카오,942727.3843705794
96ffc0ee-3329-4ae5-a97b-b5209d9befc0,2025-12-14,토스,768347.7050456253
36cc8260-9e6f-4c51-816d-31b9a63f2fcd,2025-12-14,토스,779440.5851469242
cc365cc6-56d8-4183-bede-ba04b0fac772,2025-12-14,토스,766114.4851851693
cdcdeac3-f5ec-4edc-be4d-42169895e6f8,2025-12-14,구글,2123798.030588431
376e24af-af39-4b54-b64e-1102e81a8cf8,2025-12-14,구글,2097200.0701026646
ebb9ffc6-53ee-4f70-940b-8db7884426cf,2025-12-14,구글,735658.2642647298
d9646c72-1cf4-4d67-864a-70cd9a92e406,2025-12-14,구글,770352.160668735
18d87af0-7cdf-46d9-9d9b-c64676fd91d3,2025-12-14,구글,734369.550991923
657fc116-7c31-4bc3-9608-4f3b821d4b3b,2025-12-14,구글,1476520.0182175462
2b2408c3-cd02-4917-ad0a-712c4c2626bb,2025-12-14,구글,913333.2230140704
58e62903-c46c-48dc-858c-b5356a61e8c7,2025-12-14,구글,1127443.4999061339
1c04bbe9-4e81-4d2d-911f-70952caa1acd,2025-12-14,구글,2013469.5933143334
c8e6308f-5c64-4265-b3df-f31fb239e744,2025-12-14,구글,1038115.237826153
075782d3-b427-4351-95b4-bff4a4570744,2025-12-14,구글,1315112.5587632023
28f4e67e-81dc-41df-8dba-b6482b4ab837,2025-12-14,구글,1236888.5929583472
386eb089-c93a-467e-8726-b9a3f8a3e9fd,2025-12-14,구글,857913.8896403037
07aed1d0-3238-4938-b015-132517e724ab,2025-12-14,구글,1477547.400409783
84bbb5d8-a968-4e1e-a764-616a2032c601,2025-12-14,구글,786988.937506792
71e8a39a-e013-4d6a-a18e-20d6d3f9b919,2025-12-14,구글,1620963.1495407785
500048ad-1ea8-4da5-a1b2-ce33d3a847ad,2025-12-14,구글,858130.8899715787
cf3ccc97-bc0b-4b7d-b096-6486084ccd46,2025-12-14,구글,889701.5870116467
21b86946-e869-401e-9171-35251b0b372d,2025-12-14,구글,727354.8621838208
cc3f3805-175c-4095-8209-ac89e3d34c15,2025-12-14,구글,767861.8646374831
094cce9d-52a7-47cb-bdd6-c1386c686b5c,2025-12-14,구글,904862.7117042536
947a428e-bc21-4ee7-84b8-23dbd88c07ff,2025-12-14,구글,466972.5304702271
5a17b3a7-8cdc-4353-9539-e8da816d2c6c,2025-12-14,구글,964505.7425080553
f66c5930-4067-4263-a5ea-07d6c3da74d4,2025-12-14,구글,880935.1031382303
f17aca85-ed30-4707-b5ad-6617971d01fd,2025-12-14,구글,1351971.4254107873
0a785175-a7f9-4904-8638-12a9b4672421,2025-12-14,구글,1197748.8342077164
e3d30e7a-53a6-4696-a67a-e40c60098427,2025-12-14,구글,824762.2034335574
5d926d7a-52a2-4819-aa1d-acc4aa99cfb2,2025-12-14,구글,895420.7398254371
9fedc41e-8f3d-4e1b-969a-f5dfc2b8567b,2025-12-14,구글,964096.6086918846
b40bad6d-d7cd-441f-9985-66b7f8087e99,2025-12-14,메타,773536.4254488833
621c117a-8cfa-4e50-bdde-0366164f829c,2025-12-14,메타,510348.6135056883
8c4a9a8a-6960-437c-b2e0-be0ed0788ca9,2025-12-14,메타,1134350.8785486994
9d65c909-2e1a-4c95-91ce-b1bdb2c4231b,2025-12-14,메타,900183.1861017041
8e438e4a-6752-495e-84e4-b9affc035fcb,2025-12-14,메타,1113976.2583110773
956d85f1-2c5f-4bd0-bcd3-d2e7f427c135,2025-12-14,메타,544318.6877791177
55f78664-93ab-497c-8964-456f4c0bdaea,2025-12-14,메타,988141.8514241285
76bbd4ac-d68c-4cbc-b5cd-4680157ae5a9,2025-12-14,메타,931936.2707545139
c5011869-3700-4d75-b400-8f377b6cd741,2025-12-14,메타,907595.325145132
84772ded-3b08-4512-92c7-dc8f101ff760,2025-12-14,메타,653196.6437199103
760cfc27-caa3-484a-a763-509df4f197bd,2025-12-14,메타,1381485.2196940358
69d5d6e4-9ca4-4a7b-8bd3-95534c2e581f,2025-12-14,메타,1949459.8588745252
0f71afc5-8bb7-4a16-9ba9-44781c0cd543,2025-12-14,메타,550621.1340412035
f3f6a568-8c55-43bb-8896-4e747262013a,2025-12-14,메타,1145231.6134080903
682c9cca-b2c2-47e7-bfb3-ac0fc71699b0,2025-12-14,메타,271522.368784815
bd69efd0-b029-4d15-8819-6c7210bdef4e,2025-12-14,메타,1121731.2905822182
59ff4f26-eaab-4ea0-a448-2f86ff874ac2,2025-12-14,메타,406312.5697093804
4a0ecf5d-05d2-4d63-b9d3-46ed71729d1e,2025-12-14,메타,695894.2067518083
20c7fd9c-1f20-4cc2-ad12-f47f71f8f70e,2025-12-14,메타,507742.64833341027
1f7d560e-2eee-4219-8d54-2b5a8a7d3bb8,2025-12-14,메타,787560.338567321
d2f07d4f-7958-4984-bf3c-e0c6030b86ae,2025-12-14,메타,1200750.5102582197
876bab16-1330-4577-a95a-748e8b5d0c31,2025-12-14,메타,408404.98020943196
a8afc3f4-27fd-4b86-97aa-2c91b9401b18,2025-12-14,메타,743517.8029049003
4cb5fe35-b0c3-4321-917d-792eedb8e618,2025-12-14,메타,699130.261270391
9524e736-494a-40da-aa5f-f71b8a4085df,2025-12-14,메타,1615830.0390522059
8ec29d9f-e6ed-4b67-8702-ebe523141cff,2025-12-14,메타,1020337.76057959
cb09f043-f97b-42aa-8b94-5f0830666e6d,2025-12-14,메타,536087.6859268077
bfeb7e4d-a467-4944-aaef-b9cafcb43cdc,2025-12-14,메타,710996.0217755105
7b06b1e1-f7bd-4042-b993-ec25e00e0fbc,2025-12-14,메타,1599787.811309081
4b2d53fb-c706-43b3-9ad6-9fc579c5df98,2025-12-14,메타,1142450.4052526287
ea00d4f3-52e1-4707-916f-d4dbe234ea5f,2025-12-14,메타,594601.3620048866
c1b91638-ae84-434a-b30d-f29b019b56b0,2025-12-14,메타,771515.1979211319
1a694bd6-2508-4eef-b4a8-391bcc8b3cfb,2025-12-14,메타,781441.9968175566
306f6d59-7213-4715-883e-0eaaf44681fb,2025-12-14,메타,692280.9118913257
ff667934-944d-4d7d-a500-0ce3512c93ba,2025-12-14,메타,433156.7724755488
c293a78c-3307-4cbd-b8bd-2f32f661122d,2025-12-14,메타,654673.0167971984
b7c59fb1-bd32-414d-ac18-fe6643f0a9ed,2025-12-14,메타,1496470.0421667052
a1b30388-e5ff-4347-ad68-143bd53f07ae,2025-12-14,메타,737102.3757711741
eabd2498-957c-44f6-bd45-1ff0c14d9d72,2025-12-14,메타,823763.2197665223
da99eb56-9812-4232-9b4c-f83f48988475,2025-12-14,네이버,688013.3297839641
61f40c8f-b868-4f85-954b-c1d4c5b2e047,2025-12-14,네이버,844848.7949690899
aacdf303-1c3e-4735-a10a-4cbc9771966b,2025-12-14,네이버,1251620.5221471488
423413f7-0b26-45fb-89ea-8cb359dcf50f,2025-12-14,네이버,681546.7377602126
736617c2-3f86-43aa-b43e-ada7673f928d,2025-12-14,네이버,909166.3881027913
81accf8a-3176-4286-843e-b35f80669ace,2025-12-14,네이버,1173375.7737664515
a2384489-d5e1-434f-9dc7-8ed72287751f,2025-12-14,네이버,675658.8533977446
42c4371e-efef-4df9-ab0e-0ee7b7e12f71,2025-12-14,네이버,1348630.6682387
0cc2bbef-3a94-4234-80b9-4447b0df3b10,2025-12-14,네이버,933306.9359584028
e5ac5a9f-9070-43f4-85df-5d5b7a3a8273,2025-12-14,네이버,856669.2876201799
1ee09566-ecf3-4c47-8656-8bdb827d4e95,2025-12-14,쿠팡,490388.3076219182
3ab9c5a9-2f53-47cd-998c-f7f0f63349fe,2025-12-14,쿠팡,772595.8004048637
46e0b4cb-e5ee-48a5-8489-13e943ed4468,2025-12-14,쿠팡,1360673.3527305368
cc368a03-df69-44ce-9a06-e4ee52e2aa70,2025-12-14,쿠팡,561253.8908800957
a664e761-2b6e-4ef7-b585-c6b8e294d124,2025-12-15,카카오,1495296.7853364146
16aeca01-8551-4f5c-b819-5b7c4416a860,2025-12-15,카카오,1060248.9959083854
58f01b62-2942-4156-b6a8-0fc7ccfde752,2025-12-15,카카오,1191921.1220152678
188c372e-67ce-4f4d-9e48-cea39cd14fd3,2025-12-15,카카오,700950.6867917012
17b73d99-de66-411d-91df-4bc9ca333a14,2025-12-15,카카오,551694.0491011665
1bbb4819-a178-4534-98b2-5ed9e41b0cf2,2025-12-15,카카오,949372.1483289088
6cb246f5-eef5-4011-a722-1d1a53bc4a39,2025-12-15,카카오,500084.2096798539
bfa50231-c469-45be-aee2-a5cae41cbe4a,2025-12-15,카카오,823053.5154546769
d385b4f0-97d4-4396-97c5-2531bbe45541,2025-12-15,카카오,771306.7320788918
95b7359f-8511-45b1-b18b-890aa8125cd2,2025-12-15,카카오,1094895.7573318395
65c0d9bc-e1f4-4f27-a203-7f870ed31bfb,2025-12-15,카카오,1844957.5241797648
76724b3f-b86e-430a-a0b5-d0d1dbed2cc0,2025-12-15,카카오,466704.2938196447
a76d89eb-36f1-44ed-be8c-aaba57930782,2025-12-15,카카오,2043189.4714129972
22275b42-280d-43af-9656-13ca4988cba4,2025-12-15,카카오,849566.5395752135
f3578c38-4f1a-4a99-bd37-43b6d7a244cf,2025-12-15,카카오,1041102.5870787399
cbb55d9f-5a89-43c1-8bff-7d766147b4fb,2025-12-15,카카오,561780.5630821872
8ed72ea6-9f9b-4373-80f4-be56a9fdb5ab,2025-12-15,카카오,1306631.3572569266
8eb391d0-07fd-4c60-8b50-09b5a2b04851,2025-12-15,카카오,935253.8215884474
d6e7bdfd-849f-4d83-86ad-383ef77a3eba,2025-12-15,카카오,902157.3745600583
fcfa3870-b6b3-477a-aa22-cfe0f5422891,2025-12-15,카카오,467882.7739125075
885f77bc-9f8f-4692-ba84-f8ead6c384d9,2025-12-15,카카오,945894.8933759754
74293519-8cc7-4465-a025-50b4dba9e9b7,2025-12-15,카카오,1239350.1950578317
a14dba00-9819-45ba-bfd5-64cad44b1c5c,2025-12-15,카카오,848614.5251669274
c4d15bd3-4224-4dfa-8355-c9f6bb4330c2,2025-12-15,카카오,1390296.541583796
11365082-42a6-4bd0-8a61-d6f6cebaec4c,2025-12-15,카카오,1370342.3550852146
fa1a6211-3573-4503-8911-e01e6e406909,2025-12-15,카카오,736507.3295391131
689662de-6688-492f-99cc-b0f2b7575dce,2025-12-15,카카오,1610971.0651963535
2de374fd-4ee4-4ff1-8c25-a9218917ed68,2025-12-15,토스,565131.3867577433
edc1f417-4674-4060-903c-12e2c9d53b46,2025-12-15,토스,1760521.7150654763
03f524ee-3c4a-477c-a66f-afd6b4d0f8b8,2025-12-15,토스,1733797.6293731208
6a10cafa-54cb-4f7b-92a8-2bc4005e7645,2025-12-15,토스,1311719.9219758722
ec10d31e-1486-410f-a752-3e5144fe4759,2025-12-15,구글,996228.1923413037
5f742de9-3f29-4026-bed7-340c8cf179e1,2025-12-15,구글,981360.1716181843
32f77bf4-46c5-41cb-9066-85702e15cd59,2025-12-15,구글,757828.0446705049
a708f908-e006-454d-80bd-dc93a92c86c5,2025-12-15,구글,748477.8968571471
224e5f06-be42-4aa9-aa06-0073af848c4c,2025-12-15,구글,1910660.874258854
ab862d92-01f9-4c55-99de-d31936241d11,2025-12-15,구글,1933621.137182015
5e8605a4-a454-422d-b134-56da1e2016eb,2025-12-15,구글,1040796.8549954048
a15dff57-8402-4139-aa72-f9712f12ec6f,2025-12-15,구글,1143121.832773098
42a74c0b-be3a-4201-bbbc-e7e820fba1f9,2025-12-15,구글,753653.188479609
b7056944-85bb-4db5-8de3-889a82125c39,2025-12-15,구글,1287767.218389581
92062c7c-6d35-45f6-9fda-0883b2d22aa0,2025-12-15,구글,1861801.2003712852
f412b2a4-0e36-4951-b456-e771396d1a3d,2025-12-15,구글,628898.1383677257
e4e19b4d-9106-4179-99fe-06040b281f57,2025-12-15,구글,1214025.4652146143
2c67473a-bff4-4336-8f79-e597cb6b7db8,2025-12-15,구글,1244504.5760992279
1e780ccc-000d-4dfb-9042-c39d3169dfe9,2025-12-15,구글,1239825.1104594017
450cfa35-84e3-42de-bf7e-eeba84b514d1,2025-12-15,구글,1791386.695564093
3f4da152-2b06-43b6-afc8-6f53f95baecd,2025-12-15,구글,2039584.6614945908
2fcb4c70-32a2-457e-acb4-4e138332578b,2025-12-15,구글,964457.5752234167
252e5297-f404-43cf-a2d5-79b6bf82ee1a,2025-12-15,구글,1300836.464282391
90eb10f9-5373-4bbe-85ff-b1f90da2e6f2,2025-12-15,구글,1071069.0937541625
786339f0-6e25-4cb5-9442-ac9fa6055c62,2025-12-15,구글,845575.4589811419
4f298391-96d7-401c-8e77-a747a6e65f1c,2025-12-15,구글,1139089.0358180995
664f68b9-9bd3-4e95-892d-304dc546f542,2025-12-15,구글,1300117.9930189194
a99cffbc-0570-44cb-81e8-7f27c3b5944f,2025-12-15,구글,1119012.5515153315
f3965517-3302-45e4-8bf6-13325621dfb0,2025-12-15,구글,778855.5975242732
43f35cb1-17e4-4463-8b55-ed56b9c4c8fd,2025-12-15,구글,893941.5990873696
1f7833de-2bf9-481a-8edc-c6069b0bdff9,2025-12-15,구글,896202.1578521507
6022de25-bc36-4826-a75b-a241b146279b,2025-12-15,구글,788875.8470588727
698c99d4-f46a-45c6-b91f-07f915ab14cf,2025-12-15,구글,1155263.2519094285
0e004141-df94-4825-b176-9c4f8b28d816,2025-12-15,구글,1195826.0138553143
c8acf3e7-6fce-4cd1-82a9-fc6a5ac29caf,2025-12-15,구글,1439219.5508630364
c4710b34-3c16-4ef7-a2a8-a92dec53792b,2025-12-15,구글,784934.3501424863
2949abf8-4886-4258-9069-efddbfa66705,2025-12-15,구글,860959.5235361304
dac6714a-3704-4799-9813-dc3130cebc7f,2025-12-15,구글,1739970.3953962936
496c9865-6afa-4b6d-a182-60d53fd92260,2025-12-15,구글,986666.2374592646
4a46ddc4-de2c-4b5c-a44a-c5d3a52c6da7,2025-12-15,구글,1052116.0474094178
2ba37e06-3dc1-42e0-af91-907cad1962bd,2025-12-15,구글,983218.3589479125
1474f0a7-5275-4a4a-b91e-3a4b06896698,2025-12-15,구글,1514007.865200788
81ab6f6f-eb1e-409a-b47c-6f6f5588a6f0,2025-12-15,메타,1509397.6567669883
0f81f7c5-c497-49fe-9740-ec4b07e5a566,2025-12-15,메타,1550756.913333145
df38714d-2d60-4507-abfc-3ed84726e550,2025-12-15,메타,593829.0465236326
ea619a2b-cfd8-468f-bcc4-b4fc084f66cf,2025-12-15,메타,1083430.7518049167
0b0d0259-36b6-447a-b3ff-a470d2f12db8,2025-12-15,메타,1173869.5375110654
8b3be020-f70e-4b83-90f8-8bf3f006c181,2025-12-15,메타,2443406.047451496
e34135b1-0146-40fc-83f8-4d13c52303cb,2025-12-15,메타,637952.6977214596
11f60f82-c6e3-4fec-a5bd-f11db8cb5425,2025-12-15,메타,1522641.4428015184
3067b85c-95a6-425b-88f6-680f671b5821,2025-12-15,메타,864475.5248276823
398a6191-7d2c-411b-a9ee-e7fb8cd90499,2025-12-15,메타,522507.27788845194
2376dc27-3911-458d-bfdc-0d312bb5ab5d,2025-12-15,메타,818267.8419985463
7343696b-dc92-4a64-9c43-81524f3a6147,2025-12-15,메타,859345.0166992162
26864429-b6ef-47a6-860b-8374ebb752b2,2025-12-15,메타,562071.1868703462
04b70d18-8dba-4b61-8cbf-cd86ff5d16d5,2025-12-15,메타,972678.9158009491
0f2f497a-70d5-48f1-9c84-a308fb522caa,2025-12-15,메타,1259296.2200088536
76569081-4252-4305-a7aa-f7b2f596189a,2025-12-15,메타,944319.7696025027
4284c48e-d324-4069-8b90-16253945246b,2025-12-15,메타,691212.2570929612
3250ef4c-1034-4125-9136-8c7ddfde4b5d,2025-12-15,메타,808997.4449603872
6308f0b9-86cf-4fe5-bd46-60aafe0b6be9,2025-12-15,메타,856939.4335214427
ad2b20bd-1f81-4f96-b417-1f7cd3f55574,2025-12-15,메타,936466.0199533304
250e7842-9462-429a-96d5-a665399ae9e9,2025-12-15,메타,1338248.4232343945
87f03b45-eddf-4db4-95ef-95756c768259,2025-12-15,메타,957150.3527282857
959d9105-f019-4328-9f7b-85e73a8da19c,2025-12-15,메타,489853.28832743625
84c17734-724a-4727-8144-6180e374e78a,2025-12-15,메타,685573.803771277
feb8e282-21f9-4ed7-b9be-4ac9b5acbbd8,2025-12-15,메타,917445.3430126776
6e723825-f845-4998-8399-67b550140766,2025-12-15,메타,1345921.7591921664
faaf02b9-9de6-4f20-8e15-df3b0b1ac1f8,2025-12-15,메타,1442774.33820152
85ec7e85-778e-43a6-8992-6babb53b8a2d,2025-12-15,메타,1745958.0727276702
6f04933f-f618-4600-9199-cb3663e9d864,2025-12-15,메타,904543.4535346054
a8e35649-9a97-4666-a2aa-ce18c9a225f1,2025-12-15,메타,1165037.152848406
12373cae-72a7-4923-a29d-7818938b3be4,2025-12-15,메타,479814.6926512106
1afa7954-70a5-4e3d-a822-82513c0c02e7,2025-12-15,메타,1019570.9855638039
d8690764-76a2-483c-b21b-1d52b0417b55,2025-12-15,메타,558401.8952769175
46e8c0c7-f43b-40e7-aa33-aa25e16cc070,2025-12-15,메타,837288.6786376385
96e01d44-09e5-43b4-ad99-ef7f370c7b43,2025-12-15,메타,2884537.7525807833
8d54b787-2102-47c1-9bb5-2850944068ef,2025-12-15,메타,969331.1335677651
c121277d-6542-48b7-8c18-6d2153b93d7b,2025-12-15,메타,607686.6060347931
8eb5fc5b-2e10-4be0-b810-215422f66b1a,2025-12-15,메타,1010600.703047029
ab0c2abf-cd75-4b41-8500-9ba3fd373e19,2025-12-15,메타,698094.5217063213
b926aa36-d91d-4c8f-9d5a-50d597c1e7d4,2025-12-15,메타,584576.0834551291
f67d7b64-0aad-415c-951d-6b89f22877af,2025-12-15,메타,1991095.7603224555
6d8cc837-5324-47a7-a3fa-984f03a5c779,2025-12-15,메타,1315417.5157025112
39456f2a-8c2a-4514-a858-6876a1ed0e4e,2025-12-15,메타,985746.5137907504
bf16aee1-e3d8-4bbb-a1a6-fbeca7b1c8f9,2025-12-15,메타,733960.5422729919
9ab1eb1e-6a3f-4053-8caf-8613dcd86a88,2025-12-15,메타,758140.5517748271
6fef4ed2-ae68-4748-80ee-7d755dbd5a6e,2025-12-15,네이버,583923.367900368
97c5809e-4154-4a72-9905-cad262c7b2b0,2025-12-15,네이버,1005640.4415720172
925b994d-b856-4df1-bbb4-bce232dd95c7,2025-12-15,네이버,1522147.3487478034
89cbdfb5-ff84-4bbc-b5ae-1956035b2fdf,2025-12-15,네이버,720025.8761629441
e61eaf8c-0db0-4d43-94b1-530752e24f4f,2025-12-15,네이버,699529.1272665276
a21a7864-39a9-4c92-b624-e3bb9d29e46c,2025-12-15,쿠팡,649692.1371002493
84b4fc24-61df-4a91-ba47-84de7d3c1c52,2025-12-16,카카오,927562.3565863466
5b95ef63-e29e-43cf-8ddf-41fdef8d1d6b,2025-12-16,카카오,1131449.848518523
09868a8a-4acb-46c4-b40b-eb1e200eef9b,2025-12-16,카카오,1229030.3462091773
30fd3077-620f-45a2-bcce-4333875ccdd9,2025-12-16,카카오,1146400.8046368933
b68c717a-eab6-4c96-a3a1-e815ae8c700f,2025-12-16,카카오,883499.8806596979
d123c9a2-c10c-4ee2-8fb0-9d64f2dbf6de,2025-12-16,카카오,1214034.458652854
6c6af904-ff89-4581-8742-d09ea62886d7,2025-12-16,카카오,1433118.2569215081
5f78ac5a-33df-407c-99fd-1cc9044ddfe1,2025-12-16,카카오,1254332.3350887648
