date,channel,spend,leads,call_attempt,call_connected,contracts,premium
2025-11-07,social,3559.311528426329,15,11,5,1.0,1060.0
2025-11-07,구글,3106177.2123675686,483,381,141,42.0,49145279.886710525
2025-11-07,네이버,1162505.4953512752,157,125,33,4.0,4900318.513600506
2025-11-07,메타,2561812.413517709,333,251,78,16.0,18162637.23289024
2025-11-07,카카오,2512154.056664754,442,354,121,26.0,22699498.06549624
2025-11-07,쿠팡,621237.6295750942,30,23,7,1.0,822324.1781089056
2025-11-07,토스,621257.1074241074,53,45,17,4.0,4576626.952492158
2025-11-08,search,4991.430888309433,20,15,7,1.0,1081.0
2025-11-08,social,1947.7488617042648,10,7,3,0.0,0.0
2025-11-08,구글,3038462.681498467,576,453,164,38.0,41822015.02775214
2025-11-08,네이버,1133956.6581027026,163,123,36,7.0,7657579.730984325
2025-11-08,메타,2509235.749911338,466,344,112,19.0,17307695.43135673
2025-11-08,카카오,2545828.971594253,448,355,125,30.0,29049428.690403547
2025-11-08,쿠팡,607693.9579157206,55,39,7,1.0,562695.0536900535
2025-11-08,토스,607706.6185175793,80,62,26,4.0,3717286.8213999392
2025-11-09,search,3610.493369918089,16,12,5,1.0,1081.0
2025-11-09,social,1529.1120424839405,5,3,1,0.0,0.0
2025-11-09,구글,3074486.1859060526,496,408,156,46.0,50434741.2406736
2025-11-09,네이버,1128139.312940733,138,105,36,7.0,6039421.7635331135
2025-11-09,메타,2564815.3943476784,549,433,143,22.0,20705577.310737055
2025-11-09,카카오,2596200.6804611483,375,299,101,23.0,18549091.400285006
2025-11-09,쿠팡,614898.1612316282,51,38,12,3.0,2098401.37572758
2025-11-09,토스,614906.3906228363,67,52,17,1.0,812878.271509791
2025-11-10,search,3118.088481281321,17,13,6,1.0,1272.0
2025-11-10,social,1776.4481844159848,8,6,2,0.0,0.0
2025-11-10,구글,3168519.2906305045,476,382,134,33.0,39908712.0842773
2025-11-10,네이버,1114345.337842226,197,143,32,3.0,3575369.6536702113
2025-11-10,메타,2722486.0832059365,489,381,123,22.0,20567101.601357076
2025-11-10,카카오,2662367.986469542,459,371,139,22.0,20590358.95101084
2025-11-10,쿠팡,633704.4587588724,48,34,10,1.0,796474.6287088391
2025-11-10,토스,633709.8078631577,71,52,19,3.0,3546896.1637251084
2025-11-11,search,3632.084497314212,16,12,6,1.0,1272.0
2025-11-11,social,4233.556481387103,18,14,7,1.0,1060.0
2025-11-11,구글,3239084.152233557,811,643,230,50.0,57330327.63079093
2025-11-11,네이버,1108984.8632168246,122,97,33,6.0,4812277.46992663
2025-11-11,메타,2849831.2626104294,756,594,219,41.0,46394990.05700804
2025-11-11,카카오,2728567.8657185263,431,332,114,15.0,16661850.67471224
2025-11-11,쿠팡,647817.2208580128,47,31,9,1.0,378883.3077092153
2025-11-11,토스,647820.6977757983,77,56,14,4.0,2967496.103877361
2025-11-12,search,3156.9674655706963,15,11,5,1.0,1272.0
2025-11-12,social,3179.9539640854614,13,10,4,1.0,1060.0
2025-11-12,구글,3251962.116482422,309,244,95,30.0,30165141.17932912
2025-11-12,네이버,1053409.083951232,157,114,39,8.0,7420418.449241436
2025-11-12,메타,2973270.7644111104,430,325,111,22.0,20561411.58908454
2025-11-12,카카오,2669894.4717650195,386,308,125,21.0,21783111.392280865
2025-11-12,쿠팡,650392.6770638303,50,40,11,1.0,1929049.7829526656
2025-11-12,토스,650394.9370603908,83,63,14,2.0,2117508.97635209
2025-11-13,search,6543.904728834829,31,25,11,2.0,2544.0
2025-11-13,social,3016.8724049975262,13,9,4,1.0,1060.0
2025-11-13,구글,3173183.788351295,425,350,130,26.0,29574935.60184426
2025-11-13,네이버,1005506.1831550451,192,157,53,10.0,7825902.484353283
2025-11-13,메타,2966448.271758144,252,203,70,16.0,16907072.490398623
2025-11-13,카카오,2592848.676215529,288,216,81,17.0,17417851.27905246
2025-11-13,쿠팡,634636.9226190338,61,46,14,5.0,3814781.8486121483
2025-11-13,토스,634638.3916167981,83,66,20,3.0,2733036.3338316306
2025-11-14,search,5945.87118645295,26,19,9,1.0,1272.0
2025-11-14,social,2921.876020392025,12,9,4,0.0,0.0
2025-11-14,구글,3082365.248503965,475,379,131,29.0,32816466.28851186
2025-11-14,네이버,981915.737970682,101,66,20,2.0,2043413.7218127279
2025-11-14,메타,2882611.15586338,393,291,96,24.0,21607244.767620515
2025-11-14,카카오,2509835.148451651,358,263,96,22.0,22116041.771618962
2025-11-14,쿠팡,616473.1569174966,57,41,15,3.0,2041630.4524014662
2025-11-14,토스,616474.1117660434,52,38,10,1.0,1886562.2985060527
2025-11-15,search,3265.702123619434,15,11,5,0.0,0.0
2025-11-15,social,1671.9732204035631,8,6,2,0.0,0.0
2025-11-15,구글,3045634.827103978,580,472,172,38.0,42054746.89703494
2025-11-15,네이버,958793.8918908132,148,118,36,4.0,4848271.693793843
2025-11-15,메타,2872156.949847263,317,242,93,23.0,23472485.974724974
2025-11-15,카카오,2453266.447266965,287,213,82,17.0,14883500.486310968
2025-11-15,쿠팡,609127.0351116529,47,36,3,0.0,0.0
2025-11-15,토스,609127.6557632084,65,47,12,2.0,2543895.5246070097
2025-11-16,search,3831.0272995583096,18,13,6,1.0,1081.0
2025-11-16,social,3269.012275701882,15,11,5,1.0,901.0
2025-11-16,구글,3103944.2944403,631,514,196,41.0,44124313.388247326
2025-11-16,네이버,974616.4410250644,151,119,44,7.0,7124212.992072134
2025-11-16,메타,2927425.796567829,656,499,176,29.0,24782738.400954165
2025-11-16,카카오,2454822.1142086154,387,312,94,21.0,20814002.501850158
2025-11-16,쿠팡,620788.9041871174,53,38,10,2.0,1631260.6044039945
2025-11-16,토스,620789.3076106284,74,56,22,2.0,1382791.671290575
2025-11-17,search,1922.0944333609064,8,6,2,0.0,0.0
2025-11-17,social,2053.152844999804,9,6,2,0.0,0.0
2025-11-17,구글,3217680.1674217866,897,689,260,63.0,69074537.86989698
2025-11-17,네이버,1004138.1183361502,169,135,52,7.0,7264791.393247043
2025-11-17,메타,3044903.194261617,391,301,98,23.0,24373627.743382275
2025-11-17,카카오,2496051.034709521,457,350,130,26.0,22670709.356414583
2025-11-17,쿠팡,643536.0629287446,54,33,10,0.0,0.0
2025-11-17,토스,643536.3251540267,70,58,19,4.0,4780919.0792224575
2025-11-18,search,6896.848637182952,31,24,10,2.0,2544.0
2025-11-18,social,3132.044041776187,13,9,4,0.0,0.0
2025-11-18,구글,3342855.902802133,668,553,205,47.0,49514259.939941384
2025-11-18,네이버,1019556.3167210966,138,105,24,8.0,11632075.802820304
2025-11-18,메타,3105513.1677293265,417,319,105,22.0,17947373.6487912
2025-11-18,카카오,2536956.391377466,401,292,103,24.0,22279515.057022523
2025-11-18,쿠팡,668571.1996992783,45,34,11,1.0,303035.5456337125
2025-11-18,토스,668571.3701457117,99,71,19,7.0,5999580.317663244
2025-11-19,search,2032.421194066344,8,6,2,0.0,0.0
2025-11-19,social,3973.883970090498,18,14,6,1.0,1060.0
2025-11-19,구글,3384344.1643325733,482,392,156,32.0,38648520.05718375
2025-11-19,네이버,1038457.6838262612,151,120,44,5.0,4823718.9417546
2025-11-19,메타,3034199.968413576,685,528,173,26.0,23902347.150907785
2025-11-19,카카오,2560836.8766859025,470,378,126,31.0,29002692.862284556
2025-11-19,쿠팡,676868.8453067683,58,37,11,2.0,1740234.1710562096
2025-11-19,토스,676868.95609695,60,43,12,0.0,0.0
2025-11-20,search,5123.477836515792,21,16,7,1.0,1272.0
2025-11-20,social,5395.731517519192,23,17,10,2.0,2120.0
2025-11-20,구글,3326852.485630179,453,353,140,35.0,38992639.16330939
2025-11-20,네이버,1008164.1039246756,212,160,50,9.0,7378536.758578879
2025-11-20,메타,2958732.823017664,344,263,84,20.0,17037810.920432147
2025-11-20,카카오,2504275.9854502305,374,301,99,21.0,24083641.7561941
2025-11-20,쿠팡,665370.5052122006,39,30,12,4.0,4361682.210174054
2025-11-20,토스,665370.5772258188,97,66,22,4.0,3838228.2102287635
2025-11-21,search,2383.569933478153,9,7,3,0.0,0.0
2025-11-21,social,3334.4731623867124,14,10,4,0.0,0.0
2025-11-21,구글,3234299.6243565204,502,395,144,27.0,31097794.31039511
2025-11-21,네이버,972357.6631635958,152,117,34,3.0,3059302.517959038
2025-11-21,메타,2871665.0277183736,541,415,130,31.0,27961187.847158134
2025-11-21,카카오,2437428.758423455,356,272,94,20.0,20733987.77258147
2025-11-21,쿠팡,646859.9301273113,63,47,6,3.0,2331242.3954003043
2025-11-21,토스,646859.976936163,54,40,11,2.0,1831334.0424207025
2025-11-22,search,1701.883529248291,7,5,2,0.0,0.0
2025-11-22,social,2318.5567704634104,10,7,3,0.0,0.0
2025-11-22,구글,3188494.9362479504,432,335,121,22.0,23243463.307297006
2025-11-22,네이버,962281.1335851264,92,71,20,2.0,1150474.5164613808
2025-11-22,메타,2853207.4759282623,540,418,135,32.0,26715568.393868275
2025-11-22,카카오,2388757.897396975,245,196,58,14.0,12427758.540217496
2025-11-22,쿠팡,637698.9906659947,51,36,7,1.0,1219763.9010434442
2025-11-22,토스,637699.0210917484,65,50,20,5.0,4832908.649052272
2025-11-23,search,3807.196555341028,16,12,5,1.0,1081.0
2025-11-23,social,2780.6057225899035,12,9,4,0.0,0.0
2025-11-23,구글,3220574.582430609,595,471,167,42.0,45522376.31946113
2025-11-23,네이버,957628.5229522516,109,82,23,3.0,1294186.4081666856
2025-11-23,메타,2968488.410372003,603,453,142,21.0,18490917.792386733
2025-11-23,카카오,2391158.2153475136,336,263,89,19.0,20597577.745360084
2025-11-23,쿠팡,644114.9187067848,47,33,6,0.0,0.0
2025-11-23,토스,644114.9384835247,64,50,19,3.0,3454280.3575716233
2025-11-24,search,5739.013811141558,26,20,9,2.0,2544.0
2025-11-24,social,5911.2351231174,26,20,10,2.0,2120.0
2025-11-24,구글,3318168.1157380985,470,381,112,22.0,23616763.707091406
2025-11-24,네이버,968422.8200828164,147,108,32,7.0,7436657.881059053
2025-11-24,메타,3119445.391289741,451,350,118,24.0,18669093.581925772
2025-11-24,카카오,2446191.999773317,361,273,99,19.0,16780054.304277707
2025-11-24,쿠팡,663633.6245910507,60,41,15,4.0,4508463.713059015
2025-11-24,토스,663633.6374459316,61,47,16,1.0,1360949.897665138
2025-11-25,search,5967.919226640822,27,22,9,1.0,1272.0
2025-11-25,social,5178.903873247748,21,16,7,1.0,1060.0
2025-11-25,구글,3388139.8629711187,758,606,221,54.0,56903878.99478252
2025-11-25,네이버,984135.4197264872,143,105,40,5.0,3842480.289554782
2025-11-25,메타,3258970.092079686,364,283,91,13.0,11956877.957613844
2025-11-25,카카오,2490480.421105389,371,276,84,13.0,11809401.769647853
2025-11-25,쿠팡,677627.9735324539,60,46,18,2.0,1788314.1098227042
2025-11-25,토스,677627.9818881263,76,58,9,1.0,1006064.058307132
2025-11-26,search,2306.874831931881,10,8,3,0.0,0.0
2025-11-26,social,1581.5548956853029,6,4,1,0.0,0.0
2025-11-26,구글,3388939.210361126,633,490,189,51.0,56406173.368061565
2025-11-26,네이버,983065.8496974776,129,105,32,5.0,8175892.280709996
2025-11-26,메타,3304978.8592816945,469,357,128,35.0,37378416.81300017
2025-11-26,카카오,2476063.3727894123,440,360,131,28.0,27312872.85687687
2025-11-26,쿠팡,677787.8426820748,45,34,3,0.0,0.0
2025-11-26,토스,677787.8481132619,81,52,13,2.0,2583218.9976552995
2025-11-27,search,3460.917384385028,15,11,5,1.0,1272.0
2025-11-27,social,4371.1521178846015,18,14,6,1.0,1060.0
2025-11-27,구글,3326509.371250854,655,532,205,49.0,52764826.614142366
2025-11-27,네이버,960068.2530179428,155,121,40,7.0,7306684.649159657
2025-11-27,메타,3228158.053677682,423,316,108,20.0,16890521.90188977
2025-11-27,카카오,2419138.064978116,419,325,103,24.0,22286376.292197905
2025-11-27,쿠팡,665301.874646573,41,25,10,2.0,1633885.1265106322
2025-11-27,토스,665301.8781768446,59,42,16,1.0,1127765.0963553144
2025-11-28,search,4300.27729911976,19,14,7,1.0,1272.0
2025-11-28,social,2879.800649008296,12,9,4,0.0,0.0
2025-11-28,구글,3243968.9547346104,617,480,176,45.0,49798639.82528545
2025-11-28,네이버,909456.833827978,163,126,27,5.0,5902777.822002152
2025-11-28,메타,3141534.5194708174,661,490,167,45.0,41924950.93217029
2025-11-28,카카오,2350250.232567037,343,264,98,21.0,22235690.5785656
2025-11-28,쿠팡,648793.7912045835,52,39,18,1.0,511390.0770897102
2025-11-28,토스,648793.79349926,84,62,16,5.0,4044921.3478818624
2025-11-29,search,4571.554748755054,20,15,7,1.0,1081.0
2025-11-29,social,1893.8783223388443,7,5,2,0.0,0.0
2025-11-29,구글,3213177.884214649,502,402,147,37.0,39743915.5407306
2025-11-29,네이버,879840.3236836004,139,101,31,9.0,7972189.313731154
2025-11-29,메타,3121753.7278736,524,415,129,28.0,28177926.193914432
2025-11-29,카카오,2301201.0413130503,383,299,96,28.0,27741403.423105992
2025-11-29,쿠팡,642635.5770104097,44,34,12,2.0,2117491.8159558545
2025-11-29,토스,642635.5785019494,72,49,13,1.0,870746.1099156451
2025-11-30,search,1987.854858887732,7,5,2,0.0,0.0
2025-11-30,social,4035.179181844108,17,13,6,1.0,901.0
2025-11-30,구글,3266197.118729978,553,452,194,49.0,53105683.71557802
2025-11-30,네이버,888759.2621270703,146,109,35,8.0,6028649.978207283
2025-11-30,메타,3152621.899646871,398,321,106,13.0,14842458.376892842
2025-11-30,카카오,2348675.747136105,340,251,81,21.0,20059205.062982116
2025-11-30,쿠팡,653239.4238548575,70,49,11,1.0,1864274.499771984
2025-11-30,토스,653239.4248243583,75,59,19,5.0,5107526.620845578
2025-12-01,search,7014.346422335694,32,24,11,2.0,2688.0
2025-12-01,social,4232.138483179065,18,14,7,1.0,1120.0
2025-12-01,구글,3383311.56151843,567,458,170,39.0,41038494.016372845
2025-12-01,네이버,934545.343940916,145,109,39,13.0,11998769.69742317
2025-12-01,메타,3197199.69061644,540,421,139,31.0,30509905.14557284
2025-12-01,카카오,2453826.085118444,322,263,73,20.0,18418633.43754899
2025-12-01,쿠팡,676662.3123744462,82,58,14,3.0,2601764.001454079
2025-12-01,토스,676662.3130046218,72,54,22,6.0,6805871.5653803125
2025-12-02,search,7367.157961821539,32,26,13,3.0,4032.0
2025-12-02,social,3675.786463410031,16,12,5,1.0,1120.0
2025-12-02,구글,3486008.4703095597,613,487,192,45.0,47163572.56108556
2025-12-02,네이버,965821.200339097,159,127,36,10.0,8846360.780246828
2025-12-02,메타,3264545.6524834046,463,359,117,28.0,30517865.476635456
2025-12-02,카카오,2514244.9939462603,449,344,114,22.0,23120515.836022396
2025-12-02,쿠팡,697201.694107906,65,52,11,1.0,1790332.9026337534
2025-12-02,토스,697201.6945175201,90,71,20,2.0,1459078.6103976509
2025-12-03,search,3879.820490993201,18,13,6,1.0,1344.0
2025-12-03,social,4961.684895293301,23,17,7,1.0,1120.0
2025-12-03,구글,3488020.259129882,606,494,163,42.0,44342834.68873423
2025-12-03,네이버,971569.8585910534,109,83,28,6.0,4840127.725730947
2025-12-03,메타,3275312.2118687527,602,467,158,43.0,39790462.78532932
2025-12-03,카카오,2528368.265704044,352,268,89,11.0,10369435.258933205
2025-12-03,쿠팡,697604.0518558724,44,33,9,1.0,1867295.2434302
2025-12-03,토스,697604.0521221217,76,61,21,3.0,3376151.6182823936
2025-12-04,search,6137.107378553782,28,22,11,1.0,1344.0
2025-12-04,social,5980.009882889798,27,22,11,2.0,2240.0
2025-12-04,구글,3406810.9545842484,507,427,175,45.0,45311920.838920966
2025-12-04,네이버,946116.2138698448,141,108,35,3.0,2137727.5991407465
2025-12-04,메타,3246278.4544283613,525,408,129,22.0,17735079.23015495
2025-12-04,카카오,2450499.8026926704,263,213,75,17.0,18042508.232380953
2025-12-04,쿠팡,681362.190936282,62,42,9,2.0,1576081.440535317
2025-12-04,토스,681362.1911093441,87,62,26,4.0,2918550.7526345016
2025-12-05,search,3428.283791207234,15,11,5,1.0,1344.0
2025-12-05,social,2992.6944198157903,14,10,4,0.0,0.0
2025-12-05,구글,3309502.359437715,500,401,138,24.0,23157506.002874397
2025-12-05,네이버,917229.4438214828,87,58,15,2.0,1848003.931190044
2025-12-05,메타,3205156.2343363883,356,280,101,22.0,21389220.06946283
2025-12-05,카카오,2332036.066654845,317,248,71,17.0,17605149.608493343
2025-12-05,쿠팡,661900.471900174,55,37,10,3.0,2294923.024838427
2025-12-05,토스,661900.4720126643,96,68,23,3.0,2280801.1561254626
2025-12-06,search,3459.9749912682296,14,10,4,0.0,0.0
2025-12-06,social,3100.8599239437585,14,10,4,0.0,0.0
2025-12-06,구글,3269568.390977797,783,614,221,54.0,57729487.54056345
2025-12-06,네이버,894012.8957392847,165,129,31,6.0,5175398.063695832
2025-12-06,메타,3178547.99081206,570,442,160,32.0,29355524.23872566
2025-12-06,카카오,2295536.484165632,308,250,86,22.0,21674866.35849842
2025-12-06,쿠팡,653913.6782037697,40,27,7,1.0,1386903.9247434023
2025-12-06,토스,653913.6782768883,94,78,25,5.0,5197424.389036106
2025-12-07,search,5518.054554090553,25,18,8,1.0,1142.0
2025-12-07,social,2220.759629181786,10,7,3,0.0,0.0
2025-12-07,구글,3338435.611483653,493,410,154,36.0,42913129.13543778
2025-12-07,네이버,904972.527315332,109,84,33,7.0,5297266.408768886
2025-12-07,메타,3240191.158632218,559,428,147,36.0,30071748.585759416
2025-12-07,카카오,2291394.065431105,335,250,87,17.0,18708114.50129456
2025-12-07,쿠팡,667687.1223020672,64,43,8,1.0,674628.0596443943
2025-12-07,토스,667687.1223495944,94,72,20,5.0,3963178.0662932666
2025-12-08,search,6663.940678156624,28,20,9,1.0,1344.0
2025-12-08,social,2993.374683464348,12,9,4,0.0,0.0
2025-12-08,구글,3455811.4722899487,454,368,129,26.0,28447273.551375568
2025-12-08,네이버,916169.2029900212,131,100,31,5.0,6066514.588250546
2025-12-08,메타,3391952.577936516,544,420,133,26.0,23357739.202796116
2025-12-08,카카오,2329655.3569097766,412,327,90,23.0,20722882.418602515
2025-12-08,쿠팡,691162.2944614586,35,24,9,2.0,1438128.18862953
2025-12-08,토스,691162.2944923511,77,49,18,6.0,5535333.814561445
2025-12-09,search,2884.690021766521,14,11,4,0.0,0.0
2025-12-09,social,4273.276136739337,17,13,5,1.0,1120.0
2025-12-09,구글,3542821.8215182377,426,344,131,38.0,41052798.390926965
2025-12-09,네이버,923178.8667620544,182,150,43,12.0,10994336.755522855
2025-12-09,메타,3501313.5401885062,605,452,144,26.0,23611533.116472494
2025-12-09,카카오,2399563.20183923,474,358,123,17.0,16839611.94899607
2025-12-09,쿠팡,708564.3643059022,98,71,20,4.0,4882005.447925631
2025-12-09,토스,708564.3643259823,72,51,14,2.0,2350146.4762261757
2025-12-10,search,3448.985064314071,14,11,5,1.0,1344.0
2025-12-10,social,2491.716315033836,9,7,3,0.0,0.0
2025-12-10,구글,3545347.482979915,661,535,166,43.0,44036219.00779499
2025-12-10,네이버,921600.688229181,174,130,45,8.0,7948612.393731581
2025-12-10,메타,3518367.1001155893,743,573,186,41.0,39476367.8118994
2025-12-10,카카오,2415519.058428935,319,259,86,16.0,16259979.691773627
2025-12-10,쿠팡,709069.4965974486,83,52,16,1.0,871472.3898179255
2025-12-10,토스,709069.4966105006,93,71,23,5.0,5533883.052389331
2025-12-11,search,4723.299189546688,22,16,7,1.0,1344.0
2025-12-11,social,6687.975343419173,30,22,11,2.0,2240.0
2025-12-11,구글,3470606.721705776,602,476,183,42.0,44337440.094830245
2025-12-11,네이버,914495.1428680384,135,111,33,8.0,7412289.858296564
2025-12-11,메타,3453069.4728439646,508,394,150,34.0,29839592.049168978
2025-12-11,카카오,2344066.635873578,394,307,103,26.0,23988565.120114736
2025-12-11,쿠팡,694121.3443421079,44,25,7,1.0,658721.657639892
2025-12-11,토스,694121.3443505917,73,50,14,5.0,5289840.873958071
2025-12-12,search,6799.6575850821,31,23,10,1.0,1344.0
2025-12-12,social,4089.558483067646,16,12,5,1.0,1120.0
2025-12-12,구글,3365087.178462144,483,393,126,29.0,29887225.358104926
2025-12-12,네이버,888532.7898875974,153,116,41,7.0,5765888.885402014
2025-12-12,메타,3353687.9667019667,465,358,117,26.0,23100103.85156994
2025-12-12,카카오,2288810.004760746,392,310,105,26.0,26407488.833163615
2025-12-12,쿠팡,673017.435693048,77,62,20,3.0,3319667.31345622
2025-12-12,토스,673017.4356985625,68,47,14,1.0,743901.8031042716
2025-12-13,search,2191.4465669492583,10,7,3,0.0,0.0
2025-12-13,social,2043.2126744020445,9,7,3,0.0,0.0
2025-12-13,구글,3310650.59257723,596,474,175,45.0,49646357.75853792
2025-12-13,네이버,889660.6059584084,147,118,31,7.0,6830572.929997727
2025-12-13,메타,3303241.1049331147,486,357,126,37.0,32015180.147278927
2025-12-13,카카오,2270984.751494888,296,231,83,19.0,19155835.19793468
2025-12-13,쿠팡,662130.1185158485,46,36,11,2.0,1692721.519129422
2025-12-13,토스,662130.118519433,79,64,18,2.0,2929644.02875715
2025-12-14,search,1795.656841154458,10,7,3,0.0,0.0
2025-12-14,social,2699.8918392884643,12,9,4,0.0,0.0
2025-12-14,구글,3346837.2974838056,475,379,156,29.0,32019999.280908603
2025-12-14,네이버,912820.4192120722,136,100,36,10.0,9362837.291744685
2025-12-14,메타,3342021.1305151302,622,489,167,39.0,33937443.56363648
2025-12-14,카카오,2326431.861208573,364,295,99,20.0,18929973.135964297
2025-12-14,쿠팡,669367.4594970227,48,33,11,4.0,3184911.351637414
2025-12-14,토스,669367.4594993526,116,85,23,3.0,2313902.7753777187
2025-12-15,search,6594.825108452749,30,24,11,2.0,2688.0
2025-12-15,social,6766.895441529954,30,23,9,1.0,1120.0
2025-12-15,구글,3440390.4778113235,566,452,177,38.0,44383756.22797284
2025-12-15,네이버,955577.2049592406,162,124,38,5.0,4531266.16164966
2025-12-15,메타,3444169.6269171163,666,528,164,45.0,47038630.92710226
2025-12-15,카카오,2419329.821130366,460,368,138,27.0,27700027.213498805
2025-12-15,쿠팡,689460.027089521,55,45,9,1.0,649692.1371002493
2025-12-15,토스,689460.0270910355,79,56,16,4.0,5371170.653172213
2025-12-16,search,5378.353432854495,24,18,9,1.0,1344.0
2025-12-16,social,3507.4828026155296,14,10,4,0.0,0.0
2025-12-16,구글,3527231.6528913192,465,370,122,31.0,33579553.0226732
2025-12-16,네이버,990460.0514970538,127,99,28,1.0,401406.7892130247
2025-12-16,메타,3532636.001969699,583,441,153,39.0,35044368.89077822
2025-12-16,카카오,2487430.571201323,443,356,120,24.0,22651439.314836618
2025-12-16,쿠팡,706934.1665029033,58,42,11,2.0,1584298.6139067574
2025-12-16,토스,706934.1665038877,76,57,19,3.0,3193027.434983193
2025-12-17,search,2860.959201703437,14,10,4,0.0,0.0
2025-12-17,social,3831.5872136126336,17,13,5,1.0,1120.0
2025-12-17,구글,3541719.552472352,670,540,186,41.0,44179243.26099682
2025-12-17,네이버,985142.1477332902,135,99,39,6.0,4628603.269109711
2025-12-17,메타,3545232.379373299,439,326,99,17.0,15662522.8893657
2025-12-17,카카오,2497066.365928674,285,223,72,15.0,14940458.280014105
2025-12-17,쿠팡,709311.003845486,67,43,18,4.0,2934844.4953675093
2025-12-17,토스,709311.0038461259,57,45,16,5.0,5854648.780354612
2025-12-18,search,5422.147959961536,24,18,8,1.0,1344.0
2025-12-18,social,1924.392847810016,7,5,2,0.0,0.0
2025-12-18,구글,3465022.0798729416,389,301,113,31.0,34534252.343906984
2025-12-18,네이버,956701.1727345076,139,100,33,7.0,7831645.443663123
2025-12-18,메타,3467305.4173585577,529,409,145,35.0,36129857.69710507
2025-12-18,카카오,2460046.327236404,422,332,116,26.0,22878056.930821754
2025-12-18,쿠팡,693633.0266527485,59,41,13,3.0,3206000.938121774
2025-12-18,토스,693633.0266531645,80,52,19,6.0,6968394.58410333
2025-12-19,search,7625.906262010158,37,28,12,2.0,2688.0
2025-12-19,social,2288.6903989609377,9,7,2,0.0,0.0
2025-12-19,구글,3358740.2673605746,518,414,169,45.0,49728764.27292153
2025-12-19,네이버,927528.9805334556,148,119,41,10.0,8270419.91664115
2025-12-19,메타,3360224.4367262246,380,308,101,20.0,16984414.556920156
2025-12-19,카카오,2413037.892919459,276,211,73,14.0,12882563.934612885
2025-12-19,쿠팡,672156.650412919,78,50,12,0.0,0.0
2025-12-19,토스,672156.6504131894,82,55,21,5.0,6159756.521832156
2025-12-20,search,5969.57947802195,27,20,9,2.0,2284.0
2025-12-20,social,3627.323071000733,17,12,5,1.0,952.0
2025-12-20,구글,3317380.509112723,408,343,124,22.0,25969198.24100924
2025-12-20,네이버,918742.7986262616,150,118,32,7.0,6011204.252629738
2025-12-20,메타,3318345.219200396,397,302,87,21.0,17110976.10669054
2025-12-20,카카오,2376984.48404481,270,215,61,13.0,12362368.32739355
2025-12-20,쿠팡,663741.6898340674,51,33,8,2.0,1623861.7558555624
2025-12-20,토스,663741.6898342432,64,46,14,2.0,1558216.6912425216
2025-12-21,search,3927.848007559024,17,13,6,1.0,1142.0
2025-12-21,social,5276.796986858903,24,18,9,2.0,1904.0
2025-12-21,구글,3361616.204099481,667,547,216,51.0,60886727.88600672
2025-12-21,네이버,942846.1051501328,147,112,29,8.0,8021767.7600354
2025-12-21,메타,3362243.2656564685,493,387,124,23.0,19133805.472856663
2025-12-21,카카오,2418203.3856858006,345,275,95,20.0,20563203.6219018
2025-12-21,쿠팡,672495.8730273859,67,48,16,4.0,3636308.0034869835
2025-12-21,토스,672495.8730275002,71,50,11,2.0,1858285.6070223448
2025-12-22,search,8192.413489751943,37,30,14,3.0,4032.0
2025-12-22,social,3897.143172720454,18,13,6,1.0,1120.0
2025-12-22,구글,3470310.284807026,558,445,162,44.0,51089910.894635
2025-12-22,네이버,984572.1255728118,152,113,40,4.0,5769430.650049664
2025-12-22,메타,3470459.9902699525,500,403,125,22.0,20153619.613304574
2025-12-22,카카오,2493585.2605347345,406,313,93,23.0,19997204.444174636
2025-12-22,쿠팡,694174.2678962736,59,43,17,4.0,3693655.747561964
2025-12-22,토스,694174.2678963479,89,69,22,6.0,5802038.566276637
2025-12-23,search,2173.9096670034937,10,7,3,0.0,0.0
2025-12-23,social,2577.0135333072326,10,8,3,0.0,0.0
2025-12-23,구글,3573119.6167584267,693,560,222,54.0,56150861.68729392
2025-12-23,네이버,1024627.8844579922,156,115,27,4.0,3467096.5783749316
2025-12-23,메타,3534905.341443314,461,345,114,23.0,21649786.989999816
2025-12-23,카카오,2563410.894764701,463,345,107,20.0,17238354.90867295
2025-12-23,쿠팡,714696.8604593498,57,43,10,1.0,376857.5323694934
2025-12-23,토스,714696.860459398,80,62,19,2.0,1336583.183233187
2025-12-24,search,3835.995956577491,16,13,6,1.0,1344.0
2025-12-24,social,3530.897650199124,16,12,5,0.0,0.0
2025-12-24,구글,3607973.648366367,625,491,171,47.0,47641911.67463572
2025-12-24,네이버,1046946.8612702176,177,134,44,7.0,5978656.189305561
2025-12-24,메타,3483489.985938225,414,313,95,17.0,13240960.490581503
2025-12-24,카카오,2580766.4992696103,479,367,114,26.0,27214871.476205103
2025-12-24,쿠팡,721642.1387932552,70,53,13,1.0,756299.781087088
2025-12-24,토스,721642.1387932866,106,82,28,6.0,6451727.760840425
2025-12-25,search,5322.636593235888,24,18,8,1.0,1344.0
2025-12-25,social,4668.516581040184,20,15,7,1.0,1120.0
2025-12-25,구글,3538289.296418925,577,450,157,31.0,33261785.94374396
2025-12-25,네이버,1041725.2820618527,163,121,43,9.0,9460868.474357635
2025-12-25,메타,3336082.683009352,333,259,89,17.0,18057569.426201627
2025-12-25,카카오,2576134.249565242,393,294,102,29.0,27671405.00609898
2025-12-25,쿠팡,707688.6752117733,53,37,14,1.0,727288.3914608447
