date,channel,spend,leads,tm_attempts,tm_connected,contracts,premium,cpl,cpa_contract,connect_rate,close_rate,leads_per_spend,attempts_per_lead,connected_per_attempt,contracts_per_connected,premium_per_contract,roi,roi_implied
2026-02-28,kakao,21.02,12,8,2,0,0.0,1.7516666666666667,,0.25,0.0,0.570884871550904,0.6666666666666666,0.25,0.0,,0.0,
2025-10-01,meta,33.39,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-02,meta,30.7,8,5,1,0,0.0,3.8375,,0.2,0.0,0.26058631921824105,0.625,0.2,0.0,,0.0,
2025-10-03,meta,33.17,10,6,2,0,0.0,3.317,,0.3333333333333333,0.0,0.3014772384684956,0.6,0.3333333333333333,0.0,,0.0,
2025-10-04,meta,23.54,16,10,5,0,0.0,1.47125,,0.5,0.0,0.6796941376380629,0.625,0.5,0.0,,0.0,
2025-10-05,meta,23.05,13,11,4,0,0.0,1.7730769230769232,,0.36363636363636365,0.0,0.5639913232104121,0.8461538461538461,0.36363636363636365,0.0,,0.0,
2025-10-06,meta,27.79,8,7,1,1,2003.91,3.47375,27.79,0.14285714285714285,1.0,0.2878733357322778,0.875,0.14285714285714285,1.0,2003.91,72.1090320259086,72.1090320259086
2025-10-07,meta,28.77,16,16,6,2,1715.3,1.798125,14.385,0.375,0.3333333333333333,0.5561348627042058,1.0,0.375,0.3333333333333333,857.65,59.62113312478276,59.62113312478276
2025-10-08,meta,29.38,13,9,3,1,724.07,2.26,29.38,0.3333333333333333,0.3333333333333333,0.4424778761061947,0.6923076923076923,0.3333333333333333,0.3333333333333333,724.07,24.64499659632403,24.644996596324027
2025-10-09,meta,29.82,8,7,2,1,406.43,3.7275,29.82,0.2857142857142857,0.5,0.2682763246143528,0.875,0.2857142857142857,0.5,406.43,13.629443326626426,13.629443326626424
2025-10-10,meta,33.59,19,16,5,1,2015.36,1.7678947368421054,33.59,0.3125,0.2,0.5656445370646025,0.8421052631578947,0.3125,0.2,2015.36,59.99880916939564,59.99880916939565
2025-10-11,meta,22.53,13,10,6,0,0.0,1.7330769230769232,,0.6,0.0,0.5770084332001775,0.7692307692307693,0.6,0.0,,0.0,
2025-10-12,meta,23.51,12,11,2,1,1115.66,1.9591666666666667,23.51,0.18181818181818182,0.5,0.5104210974053593,0.9166666666666666,0.18181818181818182,0.5,1115.66,47.45470012760528,47.454700127605264
2025-10-13,meta,27.35,9,9,3,0,0.0,3.038888888888889,,0.3333333333333333,0.0,0.3290676416819013,1.0,0.3333333333333333,0.0,,0.0,
2025-10-14,meta,28.89,9,8,3,1,1299.32,3.21,28.89,0.375,0.3333333333333333,0.3115264797507788,0.8888888888888888,0.375,0.3333333333333333,1299.32,44.97473174108688,44.97473174108688
2025-10-15,meta,29.18,12,9,2,2,2986.66,2.4316666666666666,14.59,0.2222222222222222,1.0,0.41124057573680606,0.75,0.2222222222222222,1.0,1493.33,102.35298149417409,102.35298149417407
2025-10-16,meta,31.9,11,8,4,0,0.0,2.9,,0.5,0.0,0.3448275862068966,0.7272727272727273,0.5,0.0,,0.0,
2025-10-17,meta,32.04,19,12,5,0,0.0,1.6863157894736842,,0.4166666666666667,0.0,0.5930087390761548,0.631578947368421,0.4166666666666667,0.0,,0.0,
2025-10-18,meta,25.53,16,11,4,1,494.96,1.595625,25.53,0.36363636363636365,0.25,0.626713670191931,0.6875,0.36363636363636365,0.25,494.96,19.387387387387385,19.387387387387385
2025-10-19,meta,20.29,12,8,3,1,635.23,1.6908333333333332,20.29,0.375,0.3333333333333333,0.5914243469689503,0.6666666666666666,0.375,0.3333333333333333,635.23,31.307540660423857,31.30754066042385
2025-10-20,meta,24.85,12,7,2,0,0.0,2.0708333333333333,,0.2857142857142857,0.0,0.482897384305835,0.5833333333333334,0.2857142857142857,0.0,,0.0,
2025-10-21,meta,29.14,10,9,3,2,2212.63,2.914,14.57,0.3333333333333333,0.6666666666666666,0.34317089910775567,0.9,0.3333333333333333,0.6666666666666666,1106.315,75.93102264927934,75.93102264927934
2025-10-22,meta,30.65,9,10,3,1,2488.24,3.4055555555555554,30.65,0.3,0.3333333333333333,0.2936378466557912,1.1111111111111112,0.3,0.3333333333333333,2488.24,81.18238172920064,81.18238172920064
2025-10-23,meta,30.0,17,12,4,0,0.0,1.7647058823529411,,0.3333333333333333,0.0,0.5666666666666667,0.7058823529411765,0.3333333333333333,0.0,,0.0,
2025-10-24,meta,33.06,16,13,5,0,0.0,2.06625,,0.38461538461538464,0.0,0.4839685420447671,0.8125,0.38461538461538464,0.0,,0.0,
2025-10-25,meta,25.95,14,9,4,1,1084.47,1.8535714285714284,25.95,0.4444444444444444,0.25,0.5394990366088632,0.6428571428571429,0.4444444444444444,0.25,1084.47,41.790751445086705,41.79075144508671
2025-10-26,meta,19.0,16,12,3,1,1441.07,1.1875,19.0,0.25,0.3333333333333333,0.8421052631578947,0.75,0.25,0.3333333333333333,1441.07,75.8457894736842,75.8457894736842
2025-10-27,meta,28.37,8,5,1,1,1630.01,3.54625,28.37,0.2,1.0,0.28198801550934083,0.625,0.2,1.0,1630.01,57.455410645047586,57.45541064504758
2025-10-28,meta,32.01,12,11,2,1,2248.86,2.6675,32.01,0.18181818181818182,0.5,0.37488284910965325,0.9166666666666666,0.18181818181818182,0.5,2248.86,70.25492033739457,70.25492033739457
2025-10-29,meta,26.13,5,3,2,0,0.0,5.226,,0.6666666666666666,0.0,0.19135093761959435,0.6,0.6666666666666666,0.0,,0.0,
2025-10-30,meta,31.15,16,15,6,0,0.0,1.946875,,0.4,0.0,0.5136436597110755,0.9375,0.4,0.0,,0.0,
2025-10-31,meta,28.58,10,8,3,0,0.0,2.8579999999999997,,0.375,0.0,0.34989503149055284,0.8,0.375,0.0,,0.0,
2025-11-01,meta,27.5,9,6,1,1,2437.03,3.0555555555555554,27.5,0.16666666666666666,1.0,0.32727272727272727,0.6666666666666666,0.16666666666666666,1.0,2437.03,88.61927272727273,88.61927272727273
2025-11-02,meta,24.58,15,9,5,0,0.0,1.6386666666666665,,0.5555555555555556,0.0,0.6102522375915379,0.6,0.5555555555555556,0.0,,0.0,
2025-11-03,meta,27.83,9,8,2,0,0.0,3.092222222222222,,0.25,0.0,0.3233920229967661,0.8888888888888888,0.25,0.0,,0.0,
2025-11-04,meta,28.91,20,18,6,3,2082.67,1.4455,9.636666666666667,0.3333333333333333,0.5,0.6918021445866482,0.9,0.3333333333333333,0.5,694.2233333333334,72.03977862331374,72.03977862331374
2025-11-05,meta,31.9,14,12,5,1,687.51,2.2785714285714285,31.9,0.4166666666666667,0.2,0.438871473354232,0.8571428571428571,0.4166666666666667,0.2,687.51,21.55203761755486,21.552037617554856
2025-11-06,meta,30.46,13,15,4,1,880.8,2.3430769230769233,30.46,0.26666666666666666,0.25,0.42678923177938277,1.1538461538461537,0.26666666666666666,0.25,880.8,28.91661195009849,28.916611950098485
2025-11-07,meta,29.77,12,12,4,1,1257.42,2.4808333333333334,29.77,0.3333333333333333,0.25,0.40309035942223714,1.0,0.3333333333333333,0.25,1257.42,42.23782331205912,42.23782331205912
2025-11-08,meta,24.72,17,13,5,1,244.15,1.4541176470588235,24.72,0.38461538461538464,0.2,0.6877022653721683,0.7647058823529411,0.38461538461538464,0.2,244.15,9.876618122977346,9.876618122977346
2025-11-09,meta,20.34,13,10,6,1,1240.34,1.5646153846153845,20.34,0.6,0.16666666666666666,0.6391347099311702,0.7692307692307693,0.6,0.16666666666666666,1240.34,60.9803343166175,60.98033431661751
2025-11-10,meta,27.2,16,14,5,0,0.0,1.7,,0.35714285714285715,0.0,0.5882352941176471,0.875,0.35714285714285715,0.0,,0.0,
2025-11-11,meta,27.07,7,4,3,2,2638.11,3.867142857142857,13.535,0.75,0.6666666666666666,0.25858884373845586,0.5714285714285714,0.75,0.6666666666666666,1319.055,97.45511636497969,97.45511636497966
2025-11-12,meta,31.58,6,7,4,0,0.0,5.263333333333333,,0.5714285714285714,0.0,0.18999366687777075,1.1666666666666667,0.5714285714285714,0.0,,0.0,
2025-11-13,meta,34.87,6,6,2,1,221.45,5.8116666666666665,34.87,0.3333333333333333,0.5,0.1720676799541153,1.0,0.3333333333333333,0.5,221.45,6.350731287639805,6.350731287639804
2025-11-14,meta,33.47,18,15,4,0,0.0,1.8594444444444445,,0.26666666666666666,0.0,0.537795040334628,0.8333333333333334,0.26666666666666666,0.0,,0.0,
2025-11-15,meta,29.33,17,15,6,0,0.0,1.7252941176470586,,0.4,0.0,0.5796113194681214,0.8823529411764706,0.4,0.0,,0.0,
2025-11-16,meta,21.53,18,18,5,1,842.54,1.1961111111111111,21.53,0.2777777777777778,0.2,0.8360427310729215,1.0,0.2777777777777778,0.2,842.54,39.13330236878773,39.133302368787746
2025-11-17,meta,26.65,12,10,5,1,1196.14,2.220833333333333,26.65,0.5,0.2,0.45028142589118203,0.8333333333333334,0.5,0.2,1196.14,44.88330206378988,44.88330206378988
2025-11-18,meta,25.78,11,9,3,1,1660.48,2.3436363636363637,25.78,0.3333333333333333,0.3333333333333333,0.42668735453840184,0.8181818181818182,0.3333333333333333,0.3333333333333333,1660.48,64.40961986035687,64.40961986035686
2025-11-19,meta,36.13,11,12,2,2,2506.38,3.2845454545454547,18.065,0.16666666666666666,1.0,0.30445613063935784,1.0909090909090908,0.16666666666666666,1.0,1253.19,69.37115970107943,69.37115970107942
2025-11-20,meta,35.86,17,16,5,0,0.0,2.1094117647058823,,0.3125,0.0,0.47406581148912436,0.9411764705882353,0.3125,0.0,,0.0,
2025-11-21,meta,32.01,9,7,3,0,0.0,3.5566666666666666,,0.42857142857142855,0.0,0.28116213683223995,0.7777777777777778,0.42857142857142855,0.0,,0.0,
2025-11-22,meta,25.97,18,14,5,2,1695.76,1.4427777777777777,12.985,0.35714285714285715,0.4,0.693107431651906,0.7777777777777778,0.35714285714285715,0.4,847.88,65.29688101655756,65.29688101655758
2025-11-23,meta,21.59,10,8,4,1,355.89,2.159,21.59,0.5,0.25,0.4631773969430292,0.8,0.5,0.25,355.89,16.484020379805465,16.484020379805465
2025-11-24,meta,26.79,9,8,2,0,0.0,2.9766666666666666,,0.25,0.0,0.335946248600224,0.8888888888888888,0.25,0.0,,0.0,
2025-11-25,meta,27.33,9,4,0,0,0.0,3.0366666666666666,,0.0,,0.32930845225027444,0.4444444444444444,0.0,,,0.0,
2025-11-26,meta,33.84,13,7,2,0,0.0,2.6030769230769235,,0.2857142857142857,0.0,0.384160756501182,0.5384615384615384,0.2857142857142857,0.0,,0.0,
2025-11-27,meta,31.63,14,9,3,0,0.0,2.2592857142857143,,0.3333333333333333,0.0,0.4426177679418274,0.6428571428571429,0.3333333333333333,0.0,,0.0,
2025-11-28,meta,36.88,15,10,3,1,746.94,2.458666666666667,36.88,0.3,0.3333333333333333,0.4067245119305857,0.6666666666666666,0.3,0.3333333333333333,746.94,20.253253796095446,20.253253796095443
2025-11-29,meta,24.74,16,12,5,1,1812.16,1.54625,24.74,0.4166666666666667,0.2,0.6467259498787389,0.75,0.4166666666666667,0.2,1812.16,73.24818108326598,73.24818108326598
2025-11-30,meta,22.45,12,11,3,0,0.0,1.8708333333333333,,0.2727272727272727,0.0,0.534521158129176,0.9166666666666666,0.2727272727272727,0.0,,0.0,
2025-12-01,meta,32.79,6,4,2,2,2206.56,5.465,16.395,0.5,1.0,0.18298261665141813,0.6666666666666666,0.5,1.0,1103.28,67.29368709972553,67.29368709972553
2025-12-02,meta,37.6,12,10,4,0,0.0,3.1333333333333333,,0.4,0.0,0.3191489361702127,0.8333333333333334,0.4,0.0,,0.0,
2025-12-03,meta,32.72,11,6,1,1,457.78,2.9745454545454546,32.72,0.16666666666666666,1.0,0.33618581907090467,0.5454545454545454,0.16666666666666666,1.0,457.78,13.99083129584352,13.99083129584352
2025-12-04,meta,37.9,14,10,2,1,1654.89,2.707142857142857,37.9,0.2,0.5,0.36939313984168864,0.7142857142857143,0.2,0.5,1654.89,43.6646437994723,43.6646437994723
2025-12-05,meta,36.11,14,12,4,0,0.0,2.579285714285714,,0.3333333333333333,0.0,0.3877042370534478,0.8571428571428571,0.3333333333333333,0.0,,0.0,
2025-12-06,meta,26.48,15,13,7,2,2138.7,1.7653333333333334,13.24,0.5384615384615384,0.2857142857142857,0.5664652567975831,0.8666666666666667,0.5384615384615384,0.2857142857142857,1069.35,80.76661631419938,80.76661631419938
2025-12-07,meta,23.68,14,10,4,1,1333.71,1.6914285714285715,23.68,0.4,0.25,0.5912162162162162,0.7142857142857143,0.4,0.25,1333.71,56.32221283783784,56.322212837837846
2025-12-08,meta,29.87,6,5,0,0,0.0,4.9783333333333335,,0.0,,0.2008704385671242,0.8333333333333334,0.0,,,0.0,
2025-12-09,meta,34.56,12,14,2,0,0.0,2.8800000000000003,,0.14285714285714285,0.0,0.3472222222222222,1.1666666666666667,0.14285714285714285,0.0,,0.0,
2025-12-10,meta,33.07,13,10,4,0,0.0,2.543846153846154,,0.4,0.0,0.39310553371635926,0.7692307692307693,0.4,0.0,,0.0,
2025-12-11,meta,35.4,23,17,6,0,0.0,1.5391304347826087,,0.35294117647058826,0.0,0.6497175141242938,0.7391304347826086,0.35294117647058826,0.0,,0.0,
2025-12-12,meta,39.2,10,8,4,4,4201.21,3.9200000000000004,9.8,0.5,1.0,0.25510204081632654,0.8,0.5,1.0,1050.3025,107.17372448979592,107.17372448979592
2025-12-13,meta,26.2,9,7,2,1,433.37,2.911111111111111,26.2,0.2857142857142857,0.5,0.3435114503816794,0.7777777777777778,0.2857142857142857,0.5,433.37,16.54083969465649,16.54083969465649
2025-12-14,meta,24.68,12,9,4,1,1098.27,2.0566666666666666,24.68,0.4444444444444444,0.25,0.4862236628849271,0.75,0.4444444444444444,0.25,1098.27,44.500405186385734,44.500405186385734
2025-12-15,meta,24.94,15,12,5,0,0.0,1.6626666666666667,,0.4166666666666667,0.0,0.6014434643143545,0.8,0.4166666666666667,0.0,,0.0,
2025-12-16,meta,28.77,12,7,2,0,0.0,2.3975,,0.2857142857142857,0.0,0.4171011470281543,0.5833333333333334,0.2857142857142857,0.0,,0.0,
2025-12-17,meta,36.1,19,13,4,4,3903.5,1.9000000000000001,9.025,0.3076923076923077,1.0,0.5263157894736842,0.6842105263157895,0.3076923076923077,1.0,975.875,108.13019390581717,108.13019390581718
2025-12-18,meta,33.34,15,12,4,3,4878.92,2.222666666666667,11.113333333333335,0.3333333333333333,0.75,0.4499100179964007,0.8,0.3333333333333333,0.75,1626.3066666666666,146.3383323335333,146.3383323335333
2025-12-19,meta,36.97,15,12,5,0,0.0,2.4646666666666666,,0.4166666666666667,0.0,0.4057343792263998,0.8,0.4166666666666667,0.0,,0.0,
2025-12-20,meta,29.89,18,13,5,1,742.13,1.6605555555555556,29.89,0.38461538461538464,0.2,0.6022080963532954,0.7222222222222222,0.38461538461538464,0.2,742.13,24.82870525259284,24.828705252592844
2025-12-21,meta,24.63,19,15,6,1,1246.68,1.296315789473684,24.63,0.4,0.16666666666666666,0.7714169711733658,0.7894736842105263,0.4,0.16666666666666666,1246.68,50.6163215590743,50.61632155907431
2025-12-22,meta,28.09,10,8,2,0,0.0,2.809,,0.25,0.0,0.35599857600569595,0.8,0.25,0.0,,0.0,
2025-12-23,meta,36.51,10,10,2,0,0.0,3.651,,0.2,0.0,0.27389756231169543,1.0,0.2,0.0,,0.0,
2025-12-24,meta,33.0,14,11,6,3,3881.16,2.357142857142857,11.0,0.5454545454545454,0.5,0.42424242424242425,0.7857142857142857,0.5454545454545454,0.5,1293.72,117.61090909090909,117.61090909090908
2025-12-25,meta,39.42,10,9,3,0,0.0,3.942,,0.3333333333333333,0.0,0.2536783358701167,0.9,0.3333333333333333,0.0,,0.0,
2025-12-26,meta,35.92,19,14,4,1,1336.97,1.8905263157894738,35.92,0.2857142857142857,0.25,0.5289532293986636,0.7368421052631579,0.2857142857142857,0.25,1336.97,37.22076837416481,37.2207683741648
2025-12-27,meta,25.65,19,16,6,0,0.0,1.3499999999999999,,0.375,0.0,0.7407407407407408,0.8421052631578947,0.375,0.0,,0.0,
2025-12-28,meta,23.77,11,10,4,3,3701.83,2.1609090909090907,7.923333333333333,0.4,0.75,0.4627681952040387,0.9090909090909091,0.4,0.75,1233.9433333333334,155.73538073201516,155.73538073201516
2025-12-29,meta,28.91,12,11,3,1,1525.76,2.4091666666666667,28.91,0.2727272727272727,0.3333333333333333,0.4150812867519889,0.9166666666666666,0.2727272727272727,0.3333333333333333,1525.76,52.77620200622622,52.77620200622621
2025-12-30,meta,38.15,14,13,5,0,0.0,2.725,,0.38461538461538464,0.0,0.3669724770642202,0.9285714285714286,0.38461538461538464,0.0,,0.0,
2025-12-31,meta,32.31,17,15,5,1,1146.64,1.9005882352941177,32.31,0.3333333333333333,0.2,0.5261528938409161,0.8823529411764706,0.3333333333333333,0.2,1146.64,35.488703187867536,35.488703187867536
2026-01-01,meta,34.37,12,9,3,2,1611.89,2.8641666666666663,17.185,0.3333333333333333,0.6666666666666666,0.34914169333721273,0.75,0.3333333333333333,0.6666666666666666,805.945,46.898167006109986,46.898167006109986
2026-01-02,meta,47.64,13,11,1,0,0.0,3.664615384615385,,0.09090909090909091,0.0,0.27287993282955497,0.8461538461538461,0.09090909090909091,0.0,,0.0,
2026-01-03,meta,31.15,19,17,8,0,0.0,1.6394736842105262,,0.47058823529411764,0.0,0.6099518459069021,0.8947368421052632,0.47058823529411764,0.0,,0.0,
2026-01-04,meta,23.85,10,7,2,0,0.0,2.3850000000000002,,0.2857142857142857,0.0,0.4192872117400419,0.7,0.2857142857142857,0.0,,0.0,
2026-01-05,meta,34.0,10,7,3,3,3768.83,3.4,11.333333333333334,0.42857142857142855,1.0,0.29411764705882354,0.7,0.42857142857142855,1.0,1256.2766666666666,110.84794117647058,110.84794117647057
2026-01-06,meta,38.79,6,5,0,0,0.0,6.465,,0.0,,0.15467904098994587,0.8333333333333334,0.0,,,0.0,
2026-01-07,meta,38.47,10,9,3,0,0.0,3.847,,0.3333333333333333,0.0,0.25994281258123214,0.9,0.3333333333333333,0.0,,0.0,
2026-01-08,meta,38.32,14,10,3,0,0.0,2.737142857142857,,0.3,0.0,0.3653444676409186,0.7142857142857143,0.3,0.0,,0.0,
2026-01-09,meta,38.88,21,17,7,0,0.0,1.8514285714285716,,0.4117647058823529,0.0,0.5401234567901234,0.8095238095238095,0.4117647058823529,0.0,,0.0,
2026-01-10,meta,32.98,16,13,4,1,2275.79,2.06125,32.98,0.3076923076923077,0.25,0.4851425106124925,0.8125,0.3076923076923077,0.25,2275.79,69.00515463917526,69.00515463917526
2026-01-11,meta,26.46,11,4,2,1,966.34,2.4054545454545457,26.46,0.5,0.5,0.41572184429327286,0.36363636363636365,0.5,0.5,966.34,36.520786092214664,36.520786092214664
2026-01-12,meta,31.89,16,12,4,0,0.0,1.993125,,0.3333333333333333,0.0,0.5017246785826278,0.75,0.3333333333333333,0.0,,0.0,
2026-01-13,meta,41.51,22,17,5,1,772.39,1.8868181818181817,41.51,0.29411764705882354,0.2,0.5299927728258251,0.7727272727272727,0.29411764705882354,0.2,772.39,18.60732353649723,18.607323536497233
2026-01-14,meta,39.79,12,9,3,0,0.0,3.3158333333333334,,0.3333333333333333,0.0,0.30158331239004776,0.75,0.3333333333333333,0.0,,0.0,
2026-01-15,meta,37.96,14,14,6,0,0.0,2.7114285714285713,,0.42857142857142855,0.0,0.36880927291886195,1.0,0.42857142857142855,0.0,,0.0,
2026-01-16,meta,45.04,18,12,2,1,1928.47,2.502222222222222,45.04,0.16666666666666666,0.5,0.3996447602131439,0.6666666666666666,0.16666666666666666,0.5,1928.47,42.81682948490231,42.81682948490231
2026-01-17,meta,32.51,16,11,3,2,2000.47,2.031875,16.255,0.2727272727272727,0.6666666666666666,0.492156259612427,0.6875,0.2727272727272727,0.6666666666666666,1000.235,61.53398954167949,61.53398954167948
2026-01-18,meta,24.13,16,8,1,1,1197.06,1.508125,24.13,0.125,1.0,0.6630750103605471,0.5,0.125,1.0,1197.06,49.608785743887275,49.608785743887275
2026-01-19,meta,34.55,8,5,1,0,0.0,4.31875,,0.2,0.0,0.23154848046309698,0.625,0.2,0.0,,0.0,
2026-01-20,meta,34.4,15,11,3,0,0.0,2.2933333333333334,,0.2727272727272727,0.0,0.436046511627907,0.7333333333333333,0.2727272727272727,0.0,,0.0,
2026-01-21,meta,39.54,5,3,0,0,0.0,7.9079999999999995,,0.0,,0.12645422357106728,0.6,0.0,,,0.0,
2026-01-22,meta,37.32,14,13,4,0,0.0,2.665714285714286,,0.3076923076923077,0.0,0.37513397642015006,0.9285714285714286,0.3076923076923077,0.0,,0.0,
2026-01-23,meta,42.11,11,11,2,0,0.0,3.828181818181818,,0.18181818181818182,0.0,0.2612206126810734,1.0,0.18181818181818182,0.0,,0.0,
2026-01-24,meta,35.06,23,19,6,2,2507.41,1.5243478260869565,17.53,0.3157894736842105,0.3333333333333333,0.6560182544209926,0.8260869565217391,0.3157894736842105,0.3333333333333333,1253.705,71.51768397033656,71.51768397033656
2026-01-25,meta,25.63,22,17,7,0,0.0,1.165,,0.4117647058823529,0.0,0.8583690987124464,0.7727272727272727,0.4117647058823529,0.0,,0.0,
2026-01-26,meta,31.49,15,14,5,1,1430.41,2.099333333333333,31.49,0.35714285714285715,0.2,0.476341695776437,0.9333333333333333,0.35714285714285715,0.2,1430.41,45.42426167037155,45.42426167037156
2026-01-27,meta,42.96,12,10,4,0,0.0,3.58,,0.4,0.0,0.27932960893854747,0.8333333333333334,0.4,0.0,,0.0,
2026-01-28,meta,41.93,20,14,4,3,1857.77,2.0965,13.976666666666667,0.2857142857142857,0.75,0.4769854519437157,0.7,0.2857142857142857,0.75,619.2566666666667,44.30646315287384,44.30646315287384
2026-01-29,meta,43.39,16,9,2,0,0.0,2.711875,,0.2222222222222222,0.0,0.36874855957593916,0.5625,0.2222222222222222,0.0,,0.0,
2026-01-30,meta,42.73,15,11,3,1,1824.41,2.8486666666666665,42.73,0.2727272727272727,0.3333333333333333,0.3510414228879008,0.7333333333333333,0.2727272727272727,0.3333333333333333,1824.41,42.69623215539434,42.696232155394334
2026-01-31,meta,28.24,13,12,4,0,0.0,2.172307692307692,,0.3333333333333333,0.0,0.4603399433427762,0.9230769230769231,0.3333333333333333,0.0,,0.0,
2026-02-01,meta,20.34,22,22,9,1,912.47,0.9245454545454546,20.34,0.4090909090909091,0.1111111111111111,1.0816125860373649,1.0,0.4090909090909091,0.1111111111111111,912.47,44.86086529006883,44.86086529006884
2026-02-02,meta,26.2,9,7,3,2,2963.28,2.911111111111111,13.1,0.42857142857142855,0.6666666666666666,0.3435114503816794,0.7777777777777778,0.42857142857142855,0.6666666666666666,1481.64,113.10229007633589,113.10229007633586
2026-02-03,meta,31.61,10,6,3,3,3151.83,3.161,10.536666666666667,0.5,1.0,0.3163555836760519,0.6,0.5,1.0,1050.61,99.70990192976906,99.70990192976905
2026-02-04,meta,28.95,10,6,1,1,1029.45,2.895,28.95,0.16666666666666666,1.0,0.3454231433506045,0.6,0.16666666666666666,1.0,1029.45,35.55958549222798,35.559585492227974
2026-02-05,meta,27.26,19,16,6,0,0.0,1.4347368421052633,,0.375,0.0,0.6969919295671313,0.8421052631578947,0.375,0.0,,0.0,
2026-02-06,meta,36.5,8,3,1,0,0.0,4.5625,,0.3333333333333333,0.0,0.2191780821917808,0.375,0.3333333333333333,0.0,,0.0,
2026-02-07,meta,20.87,16,14,5,3,1741.04,1.304375,6.956666666666667,0.35714285714285715,0.6,0.766650694777192,0.875,0.35714285714285715,0.6,580.3466666666667,83.42309535218016,83.42309535218014
2026-02-08,meta,22.61,5,6,4,0,0.0,4.522,,0.6666666666666666,0.0,0.22114108801415303,1.2,0.6666666666666666,0.0,,0.0,
2026-02-09,meta,26.01,14,12,2,1,825.12,1.8578571428571429,26.01,0.16666666666666666,0.5,0.5382545174932718,0.8571428571428571,0.16666666666666666,0.5,825.12,31.72318339100346,31.723183391003452
2026-02-10,meta,26.44,9,7,2,0,0.0,2.937777777777778,,0.2857142857142857,0.0,0.340393343419062,0.7777777777777778,0.2857142857142857,0.0,,0.0,
2026-02-11,meta,31.08,12,11,5,0,0.0,2.59,,0.45454545454545453,0.0,0.3861003861003861,0.9166666666666666,0.45454545454545453,0.0,,0.0,
2026-02-12,meta,28.22,14,12,3,1,1075.26,2.0157142857142856,28.22,0.25,0.3333333333333333,0.49610205527994333,0.8571428571428571,0.25,0.3333333333333333,1075.26,38.102763997165134,38.10276399716513
2026-02-13,meta,32.4,17,12,4,0,0.0,1.9058823529411764,,0.3333333333333333,0.0,0.5246913580246914,0.7058823529411765,0.3333333333333333,0.0,,0.0,
2026-02-14,meta,26.65,8,10,3,0,0.0,3.33125,,0.3,0.0,0.300187617260788,1.25,0.3,0.0,,0.0,
2026-02-15,meta,22.34,14,10,3,0,0.0,1.5957142857142856,,0.3,0.0,0.6266786034019696,0.7142857142857143,0.3,0.0,,0.0,
2026-02-16,meta,27.6,9,9,2,0,0.0,3.066666666666667,,0.2222222222222222,0.0,0.32608695652173914,1.0,0.2222222222222222,0.0,,0.0,
2026-02-17,meta,26.3,11,4,2,1,974.21,2.390909090909091,26.3,0.5,0.5,0.4182509505703422,0.36363636363636365,0.5,0.5,974.21,37.04220532319392,37.04220532319392
2026-02-18,meta,27.46,12,12,5,0,0.0,2.2883333333333336,,0.4166666666666667,0.0,0.43699927166788055,1.0,0.4166666666666667,0.0,,0.0,
2026-02-19,meta,31.26,10,11,4,1,915.05,3.1260000000000003,31.26,0.36363636363636365,0.25,0.3198976327575176,1.1,0.36363636363636365,0.25,915.05,29.272232885476644,29.27223288547665
2026-02-20,meta,28.75,7,6,1,0,0.0,4.107142857142857,,0.16666666666666666,0.0,0.24347826086956523,0.8571428571428571,0.16666666666666666,0.0,,0.0,
2026-02-21,meta,25.55,10,9,3,0,0.0,2.555,,0.3333333333333333,0.0,0.3913894324853229,0.9,0.3333333333333333,0.0,,0.0,
2026-02-22,meta,16.31,11,10,3,0,0.0,1.4827272727272727,,0.3,0.0,0.674432863274065,0.9090909090909091,0.3,0.0,,0.0,
2026-02-23,meta,27.22,7,4,1,1,1069.63,3.8885714285714283,27.22,0.25,1.0,0.2571638501102131,0.5714285714285714,0.25,1.0,1069.63,39.29573842762675,39.29573842762675
2026-02-24,meta,29.75,14,12,6,0,0.0,2.125,,0.5,0.0,0.47058823529411764,0.8571428571428571,0.5,0.0,,0.0,
2026-02-25,meta,31.86,15,10,4,0,0.0,2.124,,0.4,0.0,0.4708097928436912,0.6666666666666666,0.4,0.0,,0.0,
2026-02-26,meta,27.48,13,9,2,0,0.0,2.1138461538461537,,0.2222222222222222,0.0,0.47307132459970885,0.6923076923076923,0.2222222222222222,0.0,,0.0,
2026-02-27,meta,32.64,16,15,5,0,0.0,2.04,,0.3333333333333333,0.0,0.49019607843137253,0.9375,0.3333333333333333,0.0,,0.0,
2026-02-28,meta,22.26,13,12,3,0,0.0,1.7123076923076925,,0.25,0.0,0.5840071877807727,0.9230769230769231,0.25,0.0,,0.0,
2025-10-01,naver,41.4,0,0,0,0,0.0,,,,,0.0,,,,,0.0,
2025-10-02,naver,38.45,9,6,1,0,0.0,4.272222222222222,,0.16666666666666666,0.0,0.2340702210663199,0.6666666666666666,0.16666666666666666,0.0,,0.0,
2025-10-03,naver,43.97,13,9,3,0,0.0,3.382307692307692,,0.3333333333333333,0.0,0.2956561291789857,0.6923076923076923,0.3333333333333333,0.0,,0.0,
2025-10-04,naver,33.36,14,13,5,0,0.0,2.382857142857143,,0.38461538461538464,0.0,0.4196642685851319,0.9285714285714286,0.38461538461538464,0.0,,0.0,
